城市,区域,板块,小区,户型,户型详情,租金,面积,单位租金,朝向,品牌,标题,链接,经度,纬度,坐标精度,距离_南山科技园,距离_深圳湾,距离_福田CBD,距离_坂田科技城,最近距离,最近就业区,最近距离(km),星巴克数量,麦当劳数量
深圳,龙岗区,布吉关,国展苑,两居,2室2厅1卫,3800.0,55.0,69.09,东南,链家/个人,整租·国展苑 2室2厅 东南,https://sz.lianjia.com/zufang/SZ2103786459092746240.html,114.118808,22.595231,小区,23968.0,25587.0,14398.0,12869.0,12869.0,坂田科技城,12.869,0,3
深圳,宝安区,桃源居,君成世界湾,两居,2室1厅1卫,3700.0,67.12,55.13,东北,链家/个人,整租·君成世界湾 2室1厅 东北,https://sz.lianjia.com/zufang/SZ2103786948739989504.html,113.843786,22.683893,小区,24886.0,30068.0,35038.0,32412.0,24886.0,南山科技园,24.886,0,1
深圳,光明区,公明,奥园和平广场,两居,2室1厅1卫,2200.0,54.3,40.52,东,贝壳优选,整租·奥园和平广场 2室1厅 东,https://sz.lianjia.com/zufang/SZ2103787202075951104.html,113.898546,22.76467,小区,30378.0,35560.0,40013.0,29851.0,29851.0,坂田科技城,29.851,0,0
深圳,龙岗区,布吉南岭,佳兆业新都汇,两居,2室2厅1卫,5100.0,68.0,75.0,南,链家,整租·佳兆业新都汇 2室2厅 南,https://sz.lianjia.com/zufang/SZ2103788481267367936.html,114.246884,22.720889,小区,43264.0,44868.0,36668.0,26016.0,26016.0,坂田科技城,26.016,4,6
深圳,南山区,南头,莲城花园,两居,2室2厅1卫,6800.0,80.0,85.0,东南,链家/个人,整租·莲城花园 2室2厅 东南,https://sz.lianjia.com/zufang/SZ2103789223361380352.html,113.92635,22.545849,小区(模糊),2562.0,7936.0,17007.0,26643.0,2562.0,南山科技园,2.562,4,5
深圳,宝安区,沙井,鸿荣源珈誉府2区,两居,2室2厅1卫,4800.0,65.0,73.85,南,链家/个人,整租·鸿荣源珈誉府2区 2室2厅 南,https://sz.lianjia.com/zufang/SZ2103789839835987968.html,113.883831,22.554986,小区,9241.0,12368.0,21439.0,30009.0,9241.0,南山科技园,9.241,5,6
深圳,宝安区,宝安中心,菁英趣庭,一居,1室1厅1卫,5400.0,48.31,111.78,北,贝壳优选,整租·菁英趣庭 1室1厅 北,https://sz.lianjia.com/zufang/SZ2103789871624617984.html,113.888672,22.55983,小区,8551.0,11979.0,21985.0,29319.0,8551.0,南山科技园,8.551,4,4
深圳,南山区,西丽,湖彬苑,两居,2室1厅1卫,6800.0,67.0,101.49,南,链家/个人,整租·湖彬苑 2室1厅 南,https://sz.lianjia.com/zufang/SZ2103791959968579584.html,113.982171,22.562947,小区,6496.0,7357.0,10928.0,19786.0,6496.0,南山科技园,6.496,1,1
深圳,龙岗区,布吉大芬,东方半岛花园A区,两居,2室2厅1卫,3200.0,74.0,43.24,西南,链家/个人,整租·东方半岛花园A区 2室2厅 西南,https://sz.lianjia.com/zufang/SZ2103795682845392896.html,114.132016,22.612151,小区,27067.0,28671.0,16619.0,10115.0,10115.0,坂田科技城,10.115,3,5
深圳,光明区,光明,科裕新村,一居,1室1厅1卫,2800.0,54.0,51.85,南,链家/个人,整租·科裕新村 1室1厅 南,https://sz.lianjia.com/zufang/SZ2103796822177742848.html,113.930982,22.738864,小区,30143.0,35325.0,34314.0,24152.0,24152.0,坂田科技城,24.152,2,2
深圳,龙岗区,布吉关,理想家园,两居,2室2厅1卫,4300.0,63.0,68.25,西南,链家/个人,整租·理想家园 2室2厅 西南,https://sz.lianjia.com/zufang/SZ2103798806159032320.html,114.126822,22.590181,小区(模糊),22911.0,24530.0,13341.0,12404.0,12404.0,坂田科技城,12.404,1,4
深圳,福田区,景田,香荔新村,一居,1室0厅1卫,2400.0,24.0,100.0,南,链家/个人,整租·香荔新村 1室0厅 南,https://sz.lianjia.com/zufang/SZ2103798939084914688.html,114.046351,22.548214,小区,13807.0,13766.0,3987.0,15824.0,3987.0,福田CBD,3.987,5,4
深圳,龙华区,红山,龙光玖钻,两居,2室2厅1卫,5500.0,53.0,103.77,东,链家/个人,整租·龙光玖钻 2室2厅 东,https://sz.lianjia.com/zufang/SZ2103799238159761408.html,114.022322,22.621531,小区,17762.0,18647.0,15158.0,6198.0,6198.0,坂田科技城,6.198,5,2
深圳,南山区,科技园,华润城润府三期,一居,1室0厅1卫,8000.0,50.0,160.0,西南,链家/个人,整租·华润城润府三期 1室0厅 西南,https://sz.lianjia.com/zufang/SZ2103803752585625600.html,113.954898,22.546563,小区(模糊),1718.0,5558.0,14200.0,22783.0,1718.0,南山科技园,1.718,5,4
深圳,龙岗区,龙岗中心城,公园大地六期,三居,3室2厅1卫,4500.0,79.64,56.5,南,链家/个人,整租·公园大地六期 3室2厅 南,https://sz.lianjia.com/zufang/SZ2103803952268050432.html,114.235458,22.709131,小区,41431.0,43035.0,34835.0,24183.0,24183.0,坂田科技城,24.183,1,1
深圳,宝安区,西乡,财富港大厦,一居,1室1厅1卫,3800.0,31.0,122.58,西北,链家/个人,整租·财富港大厦 1室1厅 西北,https://sz.lianjia.com/zufang/SZ2103804801006436352.html,113.866953,22.567142,小区,13036.0,19086.0,24871.0,33525.0,13036.0,南山科技园,13.036,5,3
深圳,罗湖区,清水河,路桥大厦,三居,3室1厅1卫,3500.0,38.0,92.11,南,链家/个人,整租·路桥大厦 3室1厅 南,https://sz.lianjia.com/zufang/SZ2103806352810835968.html,114.106074,22.569442,小区(模糊),18755.0,20374.0,9185.0,12469.0,9185.0,福田CBD,9.185,4,3
深圳,龙岗区,龙岗双龙,锦城星苑一期,两居,2室1厅1卫,1500.0,41.0,36.59,南,链家/个人,整租·锦城星苑一期 2室1厅 南,https://sz.lianjia.com/zufang/SZ2103806449724424192.html,114.279916,22.745981,小区,50910.0,52514.0,44314.0,33662.0,33662.0,坂田科技城,33.662,0,2
深圳,南山区,西丽,万科云城,两居,2室1厅1卫,7500.0,67.0,111.94,南,链家,整租·万科云城 2室1厅 南,https://sz.lianjia.com/zufang/SZ2103806850431451136.html,113.943361,22.574414,小区,6231.0,9856.0,17611.0,16652.0,6231.0,南山科技园,6.231,6,5
深圳,福田区,上下沙,花好园,一居,1室1厅1卫,5200.0,42.63,121.98,北,链家/个人,整租·花好园 1室1厅 北,https://sz.lianjia.com/zufang/SZ2103807539064864768.html,114.057939,22.543527,小区(模糊),13373.0,13585.0,2167.0,14781.0,2167.0,福田CBD,2.167,11,7
深圳,南山区,西丽,万科云城,两居,2室1厅1卫,7500.0,66.85,112.19,南,链家,整租·万科云城 2室1厅 南,https://sz.lianjia.com/zufang/SZ2103807619805216768.html,113.943361,22.574414,小区,6231.0,9856.0,17611.0,16652.0,6231.0,南山科技园,6.231,6,5
深圳,南山区,南山中心,阳光华艺大厦,一居,1室1厅1卫,5500.0,38.0,144.74,东南,链家/个人,整租·阳光华艺大厦 1室1厅 东南,https://sz.lianjia.com/zufang/SZ2103807668266205184.html,113.928476,22.525222,小区,5160.0,5409.0,14480.0,28670.0,5160.0,南山科技园,5.16,5,7
深圳,宝安区,航城,中信领航,一居,1室1厅1卫,3000.0,37.0,81.08,东北,贝壳优选,整租·中信领航 1室1厅 东北,https://sz.lianjia.com/zufang/SZ2103808442543112192.html,113.856902,22.610233,小区,14732.0,21367.0,26660.0,34177.0,14732.0,南山科技园,14.732,1,4
深圳,宝安区,西乡,碧海名园,三居,3室2厅1卫,5000.0,71.34,70.09,西南,贝壳优选,整租·碧海名园 3室2厅 西南,https://sz.lianjia.com/zufang/SZ2103809199396880384.html,113.863921,22.58273,小区,12369.0,19004.0,23784.0,33414.0,12369.0,南山科技园,12.369,3,4
深圳,龙岗区,龙岗宝荷,京基御景荟都,两居,2室1厅1卫,3200.0,60.0,53.33,东南,链家/个人,整租·京基御景荟都 2室1厅 东南,https://sz.lianjia.com/zufang/SZ2103809607343276032.html,114.275164,22.689594,小区,44788.0,46392.0,45285.0,27540.0,27540.0,坂田科技城,27.54,0,1
深圳,龙华区,龙华中心,悦见和府,三居,3室2厅2卫,7500.0,94.0,79.79,东南,链家,整租·悦见和府 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2103816375767138304.html,114.057939,22.543527,小区(模糊),13373.0,13585.0,2167.0,14781.0,2167.0,福田CBD,2.167,11,7
深圳,罗湖区,布心,观山盛苑,两居,2室1厅1卫,4600.0,62.0,74.19,西南,链家/个人,整租·观山盛苑 2室1厅 西南,https://sz.lianjia.com/zufang/SZ2103816631548379136.html,114.13133,22.586921,小区,23505.0,25124.0,13935.0,13831.0,13831.0,坂田科技城,13.831,1,1
深圳,南山区,南头,英达钰龙园,一居,1室1厅1卫,5400.0,42.0,128.57,南,链家/个人,整租·英达钰龙园 1室1厅 南,https://sz.lianjia.com/zufang/SZ2103818289397366784.html,113.920857,22.53932,小区,4237.0,7665.0,16608.0,29714.0,4237.0,南山科技园,4.237,3,5
深圳,福田区,莲花,莲花一村,一居,1室1厅1卫,4300.0,42.0,102.38,南,链家/个人,整租·莲花一村 1室1厅 南,https://sz.lianjia.com/zufang/SZ2103821929176629248.html,114.070238,22.55438,小区(模糊),16504.0,16746.0,5902.0,13219.0,5902.0,福田CBD,5.902,3,3
深圳,龙岗区,龙岗双龙,旭源怡景轩,三居,3室2厅1卫,3500.0,87.94,39.8,东南,链家/个人,整租·旭源怡景轩 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2103822276364337152.html,114.270175,22.711161,小区,46195.0,47799.0,39599.0,28947.0,28947.0,坂田科技城,28.947,0,0
深圳,龙华区,红山,莱蒙水榭春天5期,三居,3室2厅2卫,8500.0,88.0,96.59,南,链家,整租·莱蒙水榭春天5期 3室2厅 南,https://sz.lianjia.com/zufang/SZ2103824688420487168.html,114.028489,22.624111,小区,16284.0,17888.0,15489.0,5465.0,5465.0,坂田科技城,5.465,6,6
深圳,宝安区,松岗,松河瑞园一期,两居,2室1厅1卫,3200.0,46.0,69.57,南,链家/个人,整租·松河瑞园一期 2室1厅 南,https://sz.lianjia.com/zufang/SZ2103828015241756672.html,113.831853,22.769624,小区(模糊),36044.0,48555.0,46894.0,42141.0,36044.0,南山科技园,36.044,0,1
深圳,罗湖区,黄贝岭,益田御龙华府,三居,3室2厅1卫,9200.0,96.0,95.83,东南,链家/个人,整租·益田御龙华府 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2103833056266682368.html,114.131494,22.553365,小区,23889.0,21511.0,10663.0,16026.0,10663.0,福田CBD,10.663,5,7
深圳,福田区,福田中心,彩天名苑,一居,1室1厅1卫,5400.0,48.0,112.5,东北,链家/个人,整租·彩天名苑 1室1厅 东北,https://sz.lianjia.com/zufang/SZ2103834156856246272.html,114.068496,22.537101,小区,16110.0,13916.0,3072.0,14719.0,3072.0,福田CBD,3.072,7,8
深圳,龙华区,龙华新区,新华城,三居,3室2厅2卫,6200.0,109.09,56.83,南,链家/个人,整租·新华城 3室2厅 南,https://sz.lianjia.com/zufang/SZ2103837116562669568.html,114.031067,22.642519,小区,19528.0,19688.0,16924.0,3173.0,3173.0,坂田科技城,3.173,4,2
深圳,龙岗区,布吉水径,丽湖花园一期,一居,1室1厅1卫,2000.0,41.82,47.82,南,链家,整租·丽湖花园一期 1室1厅 南,https://sz.lianjia.com/zufang/SZ2103837869394100224.html,114.107388,22.630185,小区,24524.0,26128.0,17641.0,7572.0,7572.0,坂田科技城,7.572,0,2
深圳,罗湖区,螺岭,都心名苑,三居,3室1厅1卫,5500.0,48.29,113.9,南,贝壳优选,整租·都心名苑 3室1厅 南,https://sz.lianjia.com/zufang/SZ2103838176589119488.html,114.126114,22.549101,小区,23969.0,20428.0,9580.0,16087.0,9580.0,福田CBD,9.58,5,9
深圳,罗湖区,新秀,深港新村,三居,3室2厅2卫,4500.0,93.0,48.39,南,链家,整租·深港新村 3室2厅 南,https://sz.lianjia.com/zufang/SZ2103845692941271040.html,114.14843,22.55005,小区(模糊),26247.0,24053.0,13205.0,19893.0,13205.0,福田CBD,13.205,0,1
深圳,光明区,公明,中粮云景广场,两居,2室1厅1卫,2700.0,45.0,60.0,南,贝壳优选,整租·中粮云景广场 2室1厅 南,https://sz.lianjia.com/zufang/SZ2103847646572576768.html,113.88862,22.778811,小区,35272.0,40454.0,46631.0,30915.0,30915.0,坂田科技城,30.915,3,5
深圳,龙华区,民治,世纪春城四期,三居,3室2厅2卫,6800.0,103.0,66.02,南,贝壳优选,整租·世纪春城四期 3室2厅 南,https://sz.lianjia.com/zufang/SZ2103848175885352960.html,114.032194,22.627323,小区,17167.0,18771.0,16372.0,4098.0,4098.0,坂田科技城,4.098,4,4
深圳,福田区,福田中心,彩天名苑,一居,1室0厅1卫,4500.0,37.0,121.62,北,链家/个人,整租·彩天名苑 1室0厅 北,https://sz.lianjia.com/zufang/SZ2103853705018212352.html,114.068496,22.537101,小区,16110.0,13916.0,3072.0,14719.0,3072.0,福田CBD,3.072,7,8
深圳,南山区,科技园,大冲新城花园,两居,2室1厅1卫,6000.0,60.0,100.0,南,链家/个人,整租·大冲新城花园 2室1厅 南,https://sz.lianjia.com/zufang/SZ2103853826975989760.html,113.951113,22.542148,小区,651.0,4925.0,14001.0,23850.0,651.0,南山科技园,0.651,12,8
深圳,罗湖区,翠竹,鹏公馆,两居,2室1厅1卫,5000.0,46.37,107.83,东,链家/个人,整租·鹏公馆 2室1厅 东,https://sz.lianjia.com/zufang/SZ2103858281746268160.html,114.123337,22.566328,小区,21643.0,23262.0,12073.0,15372.0,12073.0,福田CBD,12.073,6,4
深圳,宝安区,西乡,招商果岭花园,两居,2室1厅1卫,5000.0,53.19,94.0,东北,贝壳优选,整租·招商果岭花园 2室1厅 东北,https://sz.lianjia.com/zufang/SZ2103859455375441920.html,113.857709,22.584075,小区(模糊),12484.0,20507.0,24557.0,33252.0,12484.0,南山科技园,12.484,1,2
深圳,福田区,石厦,丽阳天下,一居,1室0厅1卫,4000.0,32.0,125.0,东南,链家/个人,整租·丽阳天下 1室0厅 东南,https://sz.lianjia.com/zufang/SZ2103860275680641024.html,114.051058,22.525261,小区,14444.0,12250.0,1047.0,18120.0,1047.0,福田CBD,1.047,6,5
深圳,罗湖区,春风路,金色都汇,两居,2室1厅1卫,6500.0,32.12,202.37,东南,链家/个人,整租·金色都汇 2室1厅 东南,https://sz.lianjia.com/zufang/SZ2103860797254926336.html,114.12567,22.54046,小区,21685.0,19491.0,8643.0,17174.0,8643.0,福田CBD,8.643,6,9
深圳,南山区,大学城,京基御景峯,一居,1室1厅1卫,4300.0,40.0,107.5,东北,链家/个人,整租·京基御景峯 1室1厅 东北,https://sz.lianjia.com/zufang/SZ2103863532314427392.html,114.012449,22.597258,小区(模糊),12232.0,13836.0,12041.0,8817.0,8817.0,坂田科技城,8.817,1,0
深圳,南山区,华侨城,高发单身宿舍,一居,1室0厅1卫,2200.0,30.8,71.43,南,链家/个人,整租·高发单身宿舍 1室0厅 南,https://sz.lianjia.com/zufang/SZ2103865035007721472.html,113.930478,22.533191,小区,4166.0,6027.0,15098.0,27079.0,4166.0,南山科技园,4.166,5,5
深圳,罗湖区,万象城,城市天地广场,两居,2室1厅1卫,5500.0,58.0,94.83,北,链家/个人,整租·城市天地广场 2室1厅 北,https://sz.lianjia.com/zufang/SZ2103865733103484928.html,114.113112,22.537679,小区,20274.0,18080.0,7232.0,15770.0,7232.0,福田CBD,7.232,9,8
深圳,龙华区,民治,世纪春城一期,两居,2室2厅1卫,5200.0,75.0,69.33,东南,链家/个人,整租·世纪春城一期 2室2厅 东南,https://sz.lianjia.com/zufang/SZ2103874607772598272.html,114.036545,22.622769,板块,16231.0,17835.0,15436.0,4121.0,4121.0,坂田科技城,4.121,4,4
深圳,龙华区,龙华中心,悦见和府,三居,3室2厅2卫,7500.0,93.0,80.65,东南,链家/个人,整租·悦见和府 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2103877366576054272.html,114.04491,22.696735,小区,29354.0,30303.0,21731.0,8617.0,8617.0,坂田科技城,8.617,2,2
深圳,光明区,光明,中海寰宇时代花园,三居,3室2厅2卫,5500.0,89.0,61.8,西南,链家/个人,整租·中海寰宇时代花园 3室2厅 西南,https://sz.lianjia.com/zufang/SZ2103880007104331776.html,113.820611,22.770143,小区,39326.0,47259.0,46843.0,47149.0,39326.0,南山科技园,39.326,0,0
深圳,盐田区,沙头角,合景同创广场,三居,3室2厅2卫,5600.0,108.0,51.85,东南,贝壳优选,整租·合景同创广场 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2103881464188764160.html,114.252253,22.566853,小区,41383.0,34745.0,23897.0,29491.0,23897.0,福田CBD,23.897,0,0
深圳,罗湖区,布心,碧岭华庭,两居,2室2厅1卫,5600.0,82.0,68.29,南,贝壳优选,整租·碧岭华庭 2室2厅 南,https://sz.lianjia.com/zufang/SZ2103884834077147136.html,114.125857,22.579072,小区,21801.0,23420.0,12231.0,15530.0,12231.0,福田CBD,12.231,3,5
深圳,光明区,公明,金地明峯府,三居,3室2厅2卫,3700.0,93.71,39.48,南,链家/个人,整租·金地明峯府 3室2厅 南,https://sz.lianjia.com/zufang/SZ2103884914687475712.html,113.863929,22.780166,小区,34395.0,39577.0,44720.0,43541.0,34395.0,南山科技园,34.395,0,0
深圳,南山区,大学城,京基御景峯,三居,3室2厅2卫,11000.0,113.12,97.24,东南,贝壳优选,整租·京基御景峯 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2103922573799587840.html,114.012449,22.597258,小区(模糊),12232.0,13836.0,12041.0,8817.0,8817.0,坂田科技城,8.817,1,0
深圳,龙岗区,平湖,翠峰丽景,两居,2室2厅1卫,3700.0,87.8,42.14,东南,链家/个人,整租·翠峰丽景 2室2厅 东南,https://sz.lianjia.com/zufang/SZ2103924060403531776.html,114.141734,22.695045,小区,33909.0,40033.0,29185.0,16642.0,16642.0,坂田科技城,16.642,0,1
深圳,宝安区,福永,会展湾水岸,一居,1室0厅1卫,2310.0,34.0,67.94,南,贝壳优选,整租·会展湾水岸 1室0厅 南,https://sz.lianjia.com/zufang/SZ2103924488050573312.html,113.782013,22.699835,小区,37833.0,36210.0,45287.0,48483.0,36210.0,深圳湾,36.21,2,1
深圳,坪山区,坪山,澜湾花园,一居,1室1厅1卫,2500.0,50.0,50.0,东北,链家/个人,整租·澜湾花园 1室1厅 东北,https://sz.lianjia.com/zufang/SZ2104011614180081664.html,114.392521,22.708002,小区,60700.0,60709.0,49861.0,43452.0,43452.0,坂田科技城,43.452,0,1
深圳,龙岗区,龙岗双龙,桑泰·龙樾,三居,3室2厅1卫,2900.0,69.13,41.95,西南,链家/个人,整租·桑泰·龙樾 3室2厅 复式 西南,https://sz.lianjia.com/zufang/SZ2104028530479202304.html,114.27126,22.751181,小区,52348.0,53952.0,47332.0,35100.0,35100.0,坂田科技城,35.1,0,1
深圳,罗湖区,莲塘,鹏基公寓,一居,1室1厅1卫,2200.0,30.68,71.71,南,链家/个人,整租·鹏基公寓 1室1厅 南,https://sz.lianjia.com/zufang/SZ2104040606471815168.html,114.166514,22.565346,小区,27837.0,25643.0,14795.0,21483.0,14795.0,福田CBD,14.795,1,2
深圳,坪山区,坪山,一品澜山,两居,2室1厅1卫,2600.0,67.5,38.52,西南,链家/个人,整租·一品澜山 2室1厅 西南,https://sz.lianjia.com/zufang/SZ2104052406928015360.html,114.057939,22.543527,小区(模糊),13373.0,13585.0,2167.0,14781.0,2167.0,福田CBD,2.167,11,7
深圳,宝安区,西乡,翠景居,一居,1室0厅1卫,2000.0,34.51,57.95,东北,链家/个人,整租·翠景居 1室0厅 东北,https://sz.lianjia.com/zufang/SZ2104053247252627456.html,113.876452,22.589318,小区,13092.0,19727.0,22846.0,34254.0,13092.0,南山科技园,13.092,1,2
深圳,龙岗区,布吉关,百合山庄,两居,2室1厅1卫,4400.0,76.0,57.89,东南,链家,整租·百合山庄 2室1厅 东南,https://sz.lianjia.com/zufang/SZ2104054192237707264.html,114.117827,22.594633,小区,23987.0,25606.0,14417.0,12888.0,12888.0,坂田科技城,12.888,0,2
深圳,龙岗区,布吉关,龙珠花园A区,两居,2室2厅1卫,4000.0,72.0,55.56,东南,链家/个人,整租·龙珠花园A区 2室2厅 东南,https://sz.lianjia.com/zufang/SZ2104061809387372544.html,114.12418,22.602577,小区(模糊),24177.0,25796.0,14607.0,11460.0,11460.0,坂田科技城,11.46,2,6
深圳,福田区,华强北,金茂礼都,一居,1室0厅1卫,2880.0,24.0,120.0,东,链家/个人,整租·金茂礼都 1室0厅 东,https://sz.lianjia.com/zufang/SZ2104062160459005952.html,114.091326,22.545901,小区,18845.0,17207.0,6363.0,14130.0,6363.0,福田CBD,6.363,11,9
深圳,南山区,科技园,深圳湾创新科技中心,一居,1室1厅1卫,4800.0,27.0,177.78,北,链家/个人,合租·深圳湾创新科技中心 1居室 北卧,https://sz.lianjia.com/zufang/SZ2104062321289592832.html,113.946874,22.52835,小区,2205.0,4355.0,13432.0,25230.0,2205.0,南山科技园,2.205,13,8
深圳,福田区,华强南,嘉汇新城,三居,3室1厅1卫,8000.0,79.0,101.27,西南,链家/个人,整租·嘉汇新城 3室1厅 西南,https://sz.lianjia.com/zufang/SZ2104063183676243968.html,114.080525,22.538469,小区(模糊),17440.0,15246.0,4402.0,15380.0,4402.0,福田CBD,4.402,8,8
深圳,龙华区,龙华中心,青年城邦园,一居,1室1厅1卫,3400.0,45.4,74.89,西南,链家/个人,整租·青年城邦园 1室1厅 西南,https://sz.lianjia.com/zufang/SZ2104063485963927552.html,114.021819,22.651973,小区,20784.0,21669.0,18180.0,5437.0,5437.0,坂田科技城,5.437,2,3
深圳,南山区,科技园,华润城润府二期,两居,2室2厅1卫,15000.0,87.72,171.0,西南,链家/个人,整租·华润城润府二期 2室2厅 西南,https://sz.lianjia.com/zufang/SZ2104065172896219136.html,113.94679,22.556374,板块,1861.0,7625.0,14703.0,23782.0,1861.0,南山科技园,1.861,2,4
深圳,宝安区,西乡,白金假日公寓,两居,2室1厅1卫,4700.0,43.36,108.39,南,链家,整租·白金假日公寓 2室1厅 南,https://sz.lianjia.com/zufang/SZ2104065182283071488.html,113.868888,22.567489,小区,11442.0,19498.0,25283.0,32210.0,11442.0,南山科技园,11.442,5,3
深圳,宝安区,西乡,兴华花园,三居,3室2厅1卫,4000.0,92.35,43.31,东北,链家/个人,整租·兴华花园 3室2厅 东北,https://sz.lianjia.com/zufang/SZ2104065801102295040.html,113.865267,22.579951,小区,11530.0,14958.0,23603.0,32298.0,11530.0,南山科技园,11.53,4,4
深圳,福田区,梅林,颐林雅院,两居,2室2厅1卫,6200.0,75.53,82.09,南,链家/个人,整租·颐林雅院 2室2厅 南,https://sz.lianjia.com/zufang/SZ2104066954980491264.html,114.058626,22.571769,小区,14544.0,16163.0,7974.0,11999.0,7974.0,福田CBD,7.974,3,4
深圳,福田区,景田,擎天华庭,两居,2室2厅1卫,6800.0,58.0,117.24,西北,链家/个人,整租·擎天华庭 2室2厅 西北,https://sz.lianjia.com/zufang/SZ2104068716915326976.html,114.044506,22.55104,小区,12786.0,14100.0,4321.0,15024.0,4321.0,福田CBD,4.321,4,3
深圳,龙岗区,布吉关,信义假日名城一期沁芳园,三居,3室2厅2卫,5800.0,95.45,60.76,东 东南,链家/个人,整租·信义假日名城一期沁芳园 3室2厅 东/东南,https://sz.lianjia.com/zufang/SZ2104069176418107392.html,114.12377,22.593561,小区,23153.0,24772.0,13583.0,13487.0,13487.0,坂田科技城,13.487,1,3
深圳,大鹏新区,大鹏半岛,KPR佳兆业广场,三居,3室2厅1卫,2600.0,79.0,32.91,东北,链家/个人,整租·KPR佳兆业广场 3室2厅 东北,https://sz.lianjia.com/zufang/SZ2104070847382683648.html,114.473784,22.594273,小区(模糊),65202.0,63008.0,52160.0,54119.0,52160.0,福田CBD,52.16,1,1
深圳,龙华区,红山,龙光玖钻,三居,3室1厅2卫,6500.0,69.0,94.2,南,链家/个人,整租·龙光玖钻 3室1厅 南,https://sz.lianjia.com/zufang/SZ2104073418830774272.html,114.022322,22.621531,小区,17762.0,18647.0,15158.0,6198.0,6198.0,坂田科技城,6.198,5,2
深圳,龙华区,龙华中心,悦见和府,三居,3室2厅2卫,7500.0,94.0,79.79,东南,链家/个人,整租·悦见和府 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2104073737270722560.html,114.04491,22.696735,小区,29354.0,30303.0,21731.0,8617.0,8617.0,坂田科技城,8.617,2,2
深圳,龙岗区,坂田,佳华领汇广场king公馆,一居,1室1厅1卫,4200.0,39.0,107.69,南,链家/个人,整租·佳华领汇广场king公馆 1室1厅 南,https://sz.lianjia.com/zufang/SZ2104076577145880576.html,114.059581,22.632984,小区,22307.0,23911.0,15339.0,1758.0,1758.0,坂田科技城,1.758,2,2
深圳,宝安区,福永,会展湾云岸广场,一居,1室0厅1卫,2300.0,33.0,69.7,南,贝壳优选,整租·会展湾云岸广场 1室0厅 南,https://sz.lianjia.com/zufang/SZ2104079624290959360.html,113.776848,22.685651,小区,36794.0,35171.0,44248.0,47444.0,35171.0,深圳湾,35.171,1,1
深圳,盐田区,梅沙,鸿威海怡轩,两居,2室2厅1卫,5500.0,80.0,68.75,东南,链家/个人,整租·鸿威海怡轩 2室2厅 东南,https://sz.lianjia.com/zufang/SZ2104079986091622400.html,114.304246,22.595766,小区,44907.0,42713.0,31865.0,35518.0,31865.0,福田CBD,31.865,2,3
深圳,福田区,赤尾,汇港名苑,两居,2室2厅1卫,7200.0,78.0,92.31,西北,链家/个人,整租·汇港名苑 2室2厅 西北,https://sz.lianjia.com/zufang/SZ2104080321958903808.html,114.085853,22.531988,板块,18417.0,16223.0,5375.0,18142.0,5375.0,福田CBD,5.375,1,3
深圳,龙华区,红山,盛荟居,三居,3室2厅2卫,7000.0,87.0,80.46,东南,链家,整租·盛荟居 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2104082567924809728.html,114.016007,22.635872,小区,18539.0,19424.0,15935.0,5270.0,5270.0,坂田科技城,5.27,1,4
深圳,宝安区,宝安中心,西城雅筑,两居,2室2厅1卫,6100.0,50.0,122.0,西南,链家/个人,整租·西城雅筑 2室2厅 西南,https://sz.lianjia.com/zufang/SZ2104084300159778816.html,113.887233,22.554575,板块,8985.0,12162.0,21233.0,29753.0,8985.0,南山科技园,8.985,7,5
深圳,南山区,白石洲,沙河观景阁,一居,1室1厅1卫,4850.0,36.0,134.72,南,贝壳优选,整租·沙河观景阁 1室1厅 南,https://sz.lianjia.com/zufang/SZ2104088749913669632.html,113.966931,22.543797,小区,2808.0,3862.0,12938.0,22422.0,2808.0,南山科技园,2.808,1,3
深圳,龙华区,红山,华业玫瑰四季馨园一期,一居,1室1厅1卫,5200.0,46.0,113.04,东南,链家,整租·华业玫瑰四季馨园一期 1室1厅 东南,https://sz.lianjia.com/zufang/SZ2104092136864481280.html,114.040547,22.622965,小区,16445.0,18049.0,15650.0,3884.0,3884.0,坂田科技城,3.884,2,2
深圳,龙岗区,布吉街,德兴花园,三居,3室1厅1卫,3800.0,89.6,42.41,南,链家/个人,整租·德兴花园 3室1厅 南,https://sz.lianjia.com/zufang/SZ2104095616635240448.html,114.110494,22.590455,小区(模糊),24398.0,26017.0,14828.0,11237.0,11237.0,坂田科技城,11.237,0,1
深圳,龙岗区,布吉街,德兴花园,三居,3室2厅1卫,3500.0,89.0,39.33,南,链家,整租·德兴花园 3室2厅 南,https://sz.lianjia.com/zufang/SZ2104095681516929024.html,114.110494,22.590455,小区,24398.0,26017.0,14828.0,11237.0,11237.0,坂田科技城,11.237,0,1
