城市,区域,板块,小区,户型,户型详情,租金,面积,单位租金,朝向,品牌,标题,链接,经度,纬度,坐标精度,距离_珠江新城,距离_体育西路,距离_天河软件园,距离_广州科学城,最近距离,最近就业区,最近距离(km),星巴克数量,麦当劳数量
广州,荔湾,滘口,汇城花园,两居,2室2厅1卫,1900.0,69.0,27.54,东北,链家/个人,整租·汇城花园 2室2厅 东北,https://gz.lianjia.com/zufang/GZ2088826694189187072.html,113.213394,23.108024,小区,14711.0,15470.0,29717.0,32033.0,14711.0,珠江新城,14.711,1,2
广州,海珠,客村,金影花园,两居,2室1厅1卫,3400.0,65.0,52.31,南 北,链家/个人,整租·金影花园 2室1厅 南/北,https://gz.lianjia.com/zufang/GZ2088830553875808256.html,113.32138,23.092369,小区(模糊),5060.0,6805.0,17512.0,22281.0,5060.0,珠江新城,5.06,2,4
广州,天河,珠江新城中,隽峰苑,两居,2室1厅1卫,6500.0,72.0,90.28,东,链家,整租·隽峰苑 2室1厅 东,https://gz.lianjia.com/zufang/GZ2088830616656150528.html,113.332079,23.120293,小区,1966.0,4303.0,14776.0,18609.0,1966.0,珠江新城,1.966,17,6
广州,从化,河滨北路,碧桂园从化1960,两居,2室1厅2卫,1900.0,41.43,45.86,北,链家/个人,整租·碧桂园从化1960 2室1厅 复式 北,https://gz.lianjia.com/zufang/GZ2088830905803079680.html,113.592606,23.551209,小区,68626.0,67176.0,62137.0,58674.0,58674.0,广州科学城,58.674,0,1
广州,白云,梅花园,梅岗路,一居,1室1厅1卫,1280.0,25.0,51.2,西 西北,链家/个人,整租·梅岗路 1室1厅 西/西北,https://gz.lianjia.com/zufang/GZ2088833443789012992.html,113.318705,23.182025,小区,7591.0,7020.0,15302.0,17618.0,7020.0,体育西路,7.02,2,3
广州,白云,梅花园,梅岗路,一居,1室1厅1卫,1680.0,35.0,48.0,南 西,链家/个人,整租·梅岗路 1室1厅 南/西,https://gz.lianjia.com/zufang/GZ2088834790240288768.html,113.318705,23.182025,小区,7591.0,7020.0,15302.0,17618.0,7020.0,体育西路,7.02,2,3
广州,增城,永宁,金地荔湖城水立坊,一居,1室1厅1卫,1100.0,46.0,23.91,东南,链家/个人,整租·金地荔湖城水立坊 1室1厅 东南,https://gz.lianjia.com/zufang/GZ2088835698718146560.html,113.601622,23.217512,小区,49999.0,48549.0,39575.0,23064.0,23064.0,广州科学城,23.064,0,0
广州,海珠,洪德,保利丰花园,两居,2室1厅1卫,4000.0,78.0,51.28,东 北,链家/个人,整租·保利丰花园 2室1厅 东/北,https://gz.lianjia.com/zufang/GZ2088842825973104640.html,113.253232,23.100071,小区(模糊),10345.0,11104.0,27761.0,30077.0,10345.0,珠江新城,10.345,1,1
广州,花都,花城街,雪域澜庭A1区,一居,1室1厅1卫,1500.0,46.0,32.61,西南 西,链家/个人,整租·雪域澜庭A1区 1室1厅 西南/西,https://gz.lianjia.com/zufang/GZ2088843537729716224.html,113.229405,23.432372,小区,51993.0,54251.0,49225.0,51722.0,49225.0,天河软件园,49.225,1,2
广州,海珠,赤岗,赤岗苑,一居,1室1厅1卫,2600.0,40.0,65.0,南,链家/个人,整租·赤岗苑 1室1厅 南,https://gz.lianjia.com/zufang/GZ2088845191057244160.html,113.331034,23.089331,小区(模糊),7379.0,9781.0,18830.0,23446.0,7379.0,珠江新城,7.379,1,1
广州,越秀,五羊新城,颐景轩,三居,3室2厅2卫,11500.0,132.0,87.12,东南,链家/个人,整租·颐景轩 3室2厅 东南,https://gz.lianjia.com/zufang/GZ2088846868078395392.html,113.31136,23.113798,小区,1539.0,3236.0,16545.0,20173.0,1539.0,珠江新城,1.539,4,3
广州,天河,粤垦,广东工业大学五山教师村,两居,2室1厅1卫,4500.0,83.0,54.22,西,链家/个人,整租·广东工业大学五山教师村 2室1厅 西,https://gz.lianjia.com/zufang/GZ2088847076203954176.html,113.356471,23.138296,小区,5848.0,5748.0,15161.0,14998.0,5748.0,体育西路,5.748,2,3
广州,番禺,南浦,丽江花园如英居,三居,3室2厅1卫,5300.0,93.0,56.99,南,链家/个人,整租·丽江花园如英居 3室2厅 南,https://gz.lianjia.com/zufang/GZ2088850046450663424.html,113.299066,23.03607,小区,12398.0,17134.0,24723.0,27039.0,12398.0,珠江新城,12.398,2,4
广州,海珠,东晓南,合生颐景华苑,三居,3室2厅2卫,6200.0,118.0,52.54,南,链家/个人,整租·合生颐景华苑 3室2厅 南,https://gz.lianjia.com/zufang/GZ2088855757494681600.html,113.295556,23.070358,小区,7928.0,11354.0,22328.0,25956.0,7928.0,珠江新城,7.928,2,3
广州,番禺,市桥东,东华花园,三居,3室2厅1卫,3300.0,89.0,37.08,北,链家/个人,整租·东华花园 3室2厅 北,https://gz.lianjia.com/zufang/GZ2088855807251709952.html,113.391691,22.940641,小区,26767.0,27761.0,33128.0,35444.0,26767.0,珠江新城,26.767,1,1
广州,南沙,南沙区府,华宇凤凰艺术岛,三居,3室2厅1卫,2100.0,89.0,23.6,东南,链家/个人,整租·华宇凤凰艺术岛 3室2厅 东南,https://gz.lianjia.com/zufang/GZ2088856548028710912.html,113.501872,22.792735,小区(模糊),51098.0,49914.0,51574.0,53890.0,49914.0,体育西路,49.914,0,0
广州,花都,旧区,东骏花园,两居,2室2厅1卫,1800.0,77.8,23.14,南,链家/个人,整租·东骏花园 2室2厅 南,https://gz.lianjia.com/zufang/GZ2088856970424483840.html,113.214369,23.402117,小区,47281.0,49809.0,44783.0,47280.0,44783.0,天河软件园,44.783,1,1
广州,增城,永宁,金地荔湖城水立坊,两居,2室2厅2卫,1400.0,88.0,15.91,东南,链家/个人,整租·金地荔湖城水立坊 2室2厅 复式 东南,https://gz.lianjia.com/zufang/GZ2088859679668043776.html,113.596413,23.189186,板块,45628.0,44178.0,29416.0,24228.0,24228.0,广州科学城,24.228,1,1
广州,海珠,滨江中,中海名都,两居,2室1厅1卫,5000.0,88.45,56.53,东,链家,整租·中海名都 2室1厅 东,https://gz.lianjia.com/zufang/GZ2088859968022249472.html,113.27629,23.109352,小区,7872.0,8631.0,24302.0,25751.0,7872.0,珠江新城,7.872,4,4
广州,海珠,工业大道中,星汇湾花园,一居,1室1厅1卫,2000.0,30.0,66.67,南,链家/个人,合租·星汇湾花园 1居室 南卧,https://gz.lianjia.com/zufang/GZ2088859998233821184.html,113.266689,23.074821,小区,10744.0,13061.0,24133.0,27761.0,10744.0,珠江新城,10.744,1,0
广州,南沙,金洲,南沙万达广场,一居,1室1厅1卫,1700.0,53.0,32.08,南,链家/个人,整租·南沙万达广场 1室1厅 南,https://gz.lianjia.com/zufang/GZ2088861379225190400.html,113.532636,22.794636,小区,54955.0,53771.0,50634.0,54942.0,50634.0,天河软件园,50.634,2,2
广州,荔湾,芳村,龙湾贰号,三居,3室1厅1卫,3800.0,100.0,38.0,东,链家/个人,整租·龙湾贰号 3室1厅 东,https://gz.lianjia.com/zufang/GZ2088861460489830400.html,113.226557,23.102423,小区,13070.0,13829.0,29639.0,31955.0,13070.0,珠江新城,13.07,1,0
广州,增城,新塘北,招商臻园,两居,2室1厅1卫,2200.0,30.0,73.33,南,链家/个人,合租·招商臻园 2居室 南卧,https://gz.lianjia.com/zufang/GZ2088862205201088512.html,113.61576,23.152142,小区,40553.0,39103.0,29366.0,23013.0,23013.0,广州科学城,23.013,2,2
广州,花都,新区,凯旋国际,一居,1室1厅1卫,1700.0,55.29,30.75,北,链家/个人,整租·凯旋国际 1室1厅 北,https://gz.lianjia.com/zufang/GZ2088863933644406784.html,113.236731,23.407927,小区,45739.0,47997.0,42971.0,45468.0,42971.0,天河软件园,42.971,1,1
广州,增城,新塘北,长风国际公寓,一居,1室1厅2卫,1600.0,50.0,32.0,南,链家/个人,整租·长风国际公寓 1室1厅 南,https://gz.lianjia.com/zufang/GZ2088864569261817856.html,113.810734,23.261452,小区,67785.0,66335.0,51573.0,46385.0,46385.0,广州科学城,46.385,0,0
广州,增城,朱村,叠溪花园,三居,3室2厅1卫,1600.0,87.0,18.39,北,链家/个人,整租·叠溪花园 3室2厅 北,https://gz.lianjia.com/zufang/GZ2088864818365726720.html,113.7206,23.245674,小区,62121.0,60671.0,45909.0,40721.0,40721.0,广州科学城,40.721,0,0
广州,增城,永宁,誉山国际13期誉璟公寓,两居,2室0厅0卫,900.0,30.0,30.0,北,链家/个人,合租·誉山国际13期誉璟公寓 2居室 北卧,https://gz.lianjia.com/zufang/GZ2088866801642373120.html,113.604232,23.188166,小区,46066.0,44616.0,29854.0,24666.0,24666.0,广州科学城,24.666,0,1
广州,天河,天润路,东方之珠花园,两居,2室2厅1卫,5100.0,98.0,52.04,东南,链家/个人,整租·东方之珠花园 2室2厅 东南,https://gz.lianjia.com/zufang/GZ2088868716522504192.html,113.344376,23.141967,小区,5049.0,4387.0,10986.0,14614.0,4387.0,体育西路,4.387,3,5
广州,海珠,滨江中,滨江中路,三居,3室1厅1卫,5000.0,79.0,63.29,东 北,链家/个人,整租·滨江中路 3室1厅 东/北,https://gz.lianjia.com/zufang/GZ2088869964273418240.html,113.279943,23.109802,小区,7237.0,7996.0,23667.0,25116.0,7237.0,珠江新城,7.237,1,2
广州,海珠,东晓南,晓港湾,一居,1室1厅1卫,1700.0,39.0,43.59,西南,链家,整租·晓港湾 1室1厅 西南,https://gz.lianjia.com/zufang/GZ2088870053905694720.html,113.293769,23.069375,小区,9907.0,11652.0,23296.0,26285.0,9907.0,珠江新城,9.907,2,4
广州,花都,花城街,广州融创文旅城商务公寓,一居,1室0厅1卫,1250.0,44.6,28.03,北,链家/个人,整租·广州融创文旅城商务公寓 1室0厅 北,https://gz.lianjia.com/zufang/GZ2088870619679555584.html,113.235825,23.428375,小区,51905.0,54163.0,49137.0,51634.0,49137.0,天河软件园,49.137,1,2
广州,黄埔,鱼珠,保利鱼珠时光广场,一居,1室1厅1卫,3800.0,45.0,84.44,北,链家/个人,整租·保利鱼珠时光广场 1室1厅 北,https://gz.lianjia.com/zufang/GZ2088871695455617024.html,113.418573,23.101847,小区,12249.0,11709.0,10555.0,12715.0,10555.0,天河软件园,10.555,3,2
广州,越秀,人民路,德兴苑,一居,1室1厅1卫,3200.0,45.0,71.11,东,链家/个人,整租·德兴苑 1室1厅 东,https://gz.lianjia.com/zufang/GZ2088872626763071488.html,113.256966,23.113382,小区(模糊),8248.0,9007.0,25848.0,28164.0,8248.0,珠江新城,8.248,2,6
广州,南沙,南沙港,中交国际邮轮广场,三居,3室2厅1卫,2770.0,101.0,27.43,南,链家/个人,整租·中交国际邮轮广场 3室2厅 南,https://gz.lianjia.com/zufang/GZ2088873501904601088.html,113.608968,22.772698,小区,61427.0,62421.0,61484.0,65792.0,61427.0,珠江新城,61.427,0,0
广州,天河,天河南,南雅苑,两居,2室1厅1卫,4300.0,85.0,50.59,南,链家/个人,整租·南雅苑 2室1厅 南,https://gz.lianjia.com/zufang/GZ2088874330191560704.html,113.333851,23.130015,小区,3055.0,2393.0,13798.0,18290.0,2393.0,体育西路,2.393,9,10
广州,花都,花城街,广州融创文旅城商务公寓,一居,1室0厅1卫,1500.0,53.5,28.04,南,链家/个人,整租·广州融创文旅城商务公寓 1室0厅 南,https://gz.lianjia.com/zufang/GZ2088874774783590400.html,113.307196,23.146214,小区(模糊),3931.0,3360.0,17367.0,18810.0,3360.0,体育西路,3.36,0,2
广州,黄埔,知识城,中新里,两居,2室1厅2卫,3000.0,92.0,32.61,南,链家/个人,整租·中新里 2室1厅 南,https://gz.lianjia.com/zufang/GZ2088876271483224064.html,113.547503,23.330956,小区,42670.0,41220.0,30701.0,28710.0,28710.0,广州科学城,28.71,2,3
广州,天河,华景新城,华景新城泽晖苑,两居,2室2厅1卫,3800.0,80.0,47.5,东南,链家/个人,整租·华景新城泽晖苑 2室2厅 东南,https://gz.lianjia.com/zufang/GZ2088876594348163072.html,113.362231,23.139277,小区,6131.0,5952.0,15417.0,15254.0,5952.0,体育西路,5.952,2,3
广州,越秀,解放南,起义路,两居,2室1厅1卫,4300.0,67.0,64.18,南,链家,整租·起义路 2室1厅 南,https://gz.lianjia.com/zufang/GZ2088881945730613248.html,113.26488,23.116494,小区,7683.0,8442.0,24113.0,28714.0,7683.0,珠江新城,7.683,9,5
广州,荔湾,西华路,西华路,两居,2室1厅1卫,3500.0,55.0,63.64,南,链家/个人,整租·西华路 2室1厅 南,https://gz.lianjia.com/zufang/GZ2088883360867811328.html,113.246943,23.132227,小区,8733.0,9520.0,25470.0,27786.0,8733.0,珠江新城,8.733,3,4
广州,越秀,环市东,东风东路,两居,2室2厅1卫,3800.0,62.0,61.29,南,链家/个人,整租·东风东路 2室2厅 南,https://gz.lianjia.com/zufang/GZ2088886475381800960.html,113.297211,23.130875,小区,3387.0,4174.0,17461.0,21294.0,3387.0,珠江新城,3.387,6,1
广州,番禺,万博,敏捷上城商务中心,两居,2室1厅2卫,3800.0,56.0,67.86,东北,链家/个人,整租·敏捷上城商务中心 2室1厅 东北,https://gz.lianjia.com/zufang/GZ2088887169811742720.html,113.552707,22.799181,小区(模糊),56074.0,54890.0,51731.0,56039.0,51731.0,天河软件园,51.731,1,2
广州,增城,新塘北,长风国际公寓,一居,1室1厅2卫,1400.0,50.0,28.0,南,链家/个人,整租·长风国际公寓 1室1厅 南,https://gz.lianjia.com/zufang/GZ2088887852220809216.html,113.810734,23.261452,小区,67785.0,66335.0,51573.0,46385.0,46385.0,广州科学城,46.385,0,0
广州,荔湾,和平西,清平路,两居,2室1厅1卫,2500.0,45.0,55.56,西 北,链家/个人,整租·清平路 2室1厅 西/北,https://gz.lianjia.com/zufang/GZ2088891309161971712.html,113.245336,23.111178,小区,11464.0,12223.0,28076.0,30392.0,11464.0,珠江新城,11.464,4,6
广州,荔湾,流花站前,站前路(荔湾),一居,1室1厅1卫,2200.0,45.0,48.89,东北,链家/个人,整租·站前路(荔湾) 1室1厅 东北,https://gz.lianjia.com/zufang/GZ2088893048757944320.html,113.249661,23.142442,小区,12423.0,13182.0,23077.0,27200.0,12423.0,珠江新城,12.423,4,2
广州,南沙,南沙港,领南星河荣誉,三居,3室1厅2卫,2500.0,97.0,25.77,西南,链家/个人,整租·领南星河荣誉 3室1厅 西南,https://gz.lianjia.com/zufang/GZ2088893793746026496.html,113.599031,22.76941,小区,59994.0,60988.0,60051.0,64359.0,59994.0,珠江新城,59.994,0,0
广州,黄埔,香雪,中海誉城北苑,一居,1室1厅1卫,2300.0,56.0,41.07,北,链家,整租·中海誉城北苑 1室1厅 北,https://gz.lianjia.com/zufang/GZ2088894015742148608.html,113.526306,23.163667,小区,31850.0,30400.0,15180.0,10447.0,10447.0,广州科学城,10.447,0,1
广州,增城,新塘北,现代城市花园,三居,3室1厅2卫,2000.0,106.45,18.79,南,链家/个人,整租·现代城市花园 3室1厅 南,https://gz.lianjia.com/zufang/GZ2088898857491496960.html,113.604787,23.127044,小区,37230.0,35780.0,26043.0,22508.0,22508.0,广州科学城,22.508,1,2
广州,天河,石牌,百脑汇科技大厦,一居,1室0厅1卫,3200.0,34.0,94.12,东南,链家,整租·百脑汇科技大厦 1室0厅 东南,https://gz.lianjia.com/zufang/GZ2088899263844057088.html,113.339412,23.134163,小区,4009.0,4055.0,15959.0,15796.0,4009.0,珠江新城,4.009,6,10
广州,花都,旧区,花都银丰大厦,一居,1室1厅1卫,1000.0,55.0,18.18,南,链家/个人,整租·花都银丰大厦 1室1厅 南,https://gz.lianjia.com/zufang/GZ2088899342399176704.html,113.220125,23.404326,小区,46824.0,49352.0,44326.0,46823.0,44326.0,天河软件园,44.326,2,2
广州,白云,石井,正升星荟,两居,2室2厅2卫,5300.0,63.0,84.13,南,链家/个人,整租·正升星荟 2室2厅 南,https://gz.lianjia.com/zufang/GZ2088899472481320960.html,113.219611,23.225204,小区,29058.0,30950.0,26300.0,31028.0,26300.0,天河软件园,26.3,0,1
广州,天河,天河南,广利路,两居,2室1厅1卫,2800.0,60.0,46.67,南,链家/个人,整租·广利路 2室1厅 南,https://gz.lianjia.com/zufang/GZ2088899515049312256.html,113.318694,23.130086,小区,1774.0,783.0,15852.0,19685.0,783.0,体育西路,0.783,14,7
广州,南沙,黄阁,星河东悦湾,三居,3室2厅2卫,3000.0,87.0,34.48,北,链家/个人,整租·星河东悦湾 3室2厅 北,https://gz.lianjia.com/zufang/GZ2088899521810530304.html,113.530623,22.807569,小区,54566.0,53382.0,49005.0,53313.0,49005.0,天河软件园,49.005,1,1
广州,番禺,大石,SOLO禺意湾8号,三居,3室1厅1卫,3300.0,63.0,52.38,南,链家/个人,整租·SOLO禺意湾8号 3室1厅 南,https://gz.lianjia.com/zufang/GZ2088902261760589824.html,113.309813,23.030322,小区(模糊),12142.0,19120.0,23440.0,25756.0,12142.0,珠江新城,12.142,1,4
广州,白云,石井,正升星荟,一居,1室1厅1卫,4200.0,48.0,87.5,北,链家/个人,整租·正升星荟 1室1厅 北,https://gz.lianjia.com/zufang/GZ2088902652883632128.html,113.219611,23.225204,小区,29058.0,30950.0,26300.0,31028.0,26300.0,天河软件园,26.3,0,1
广州,番禺,华南碧桂园,华南碧桂园翠云山,三居,3室1厅1卫,4500.0,106.71,42.17,东南,链家/个人,整租·华南碧桂园翠云山 3室1厅 东南,https://gz.lianjia.com/zufang/GZ2088902795276058624.html,113.377591,23.001711,小区,21963.0,22957.0,24621.0,26937.0,21963.0,珠江新城,21.963,1,1
广州,番禺,大石,SOLO禺意湾8号,三居,3室1厅1卫,3600.0,80.0,45.0,南,链家/个人,整租·SOLO禺意湾8号 3室1厅 南,https://gz.lianjia.com/zufang/GZ2088903097718931456.html,113.309813,23.030322,小区,12142.0,19120.0,23440.0,25756.0,12142.0,珠江新城,12.142,1,4
广州,白云,石井,正升星荟,两居,2室2厅2卫,5300.0,63.0,84.13,北,链家/个人,整租·正升星荟 2室2厅 北,https://gz.lianjia.com/zufang/GZ2088904219921743872.html,113.219611,23.225204,小区,29058.0,30950.0,26300.0,31028.0,26300.0,天河软件园,26.3,0,1
广州,白云,石井,正升星荟,两居,2室2厅2卫,5300.0,63.0,84.13,北,链家/个人,整租·正升星荟 2室2厅 北,https://gz.lianjia.com/zufang/GZ2088904320870252544.html,113.219611,23.225204,小区,29058.0,30950.0,26300.0,31028.0,26300.0,天河软件园,26.3,0,1
广州,南沙,进港大道,越秀滨海新城,三居,3室2厅2卫,1900.0,92.0,20.65,南,链家/个人,整租·越秀滨海新城 3室2厅 南,https://gz.lianjia.com/zufang/GZ2088904354672148480.html,113.548798,22.815375,小区,56641.0,55457.0,50416.0,54724.0,50416.0,天河软件园,50.416,0,0
广州,白云,石井,正升星荟,一居,1室2厅1卫,4200.0,63.0,66.67,北,链家/个人,整租·正升星荟 1室2厅 北,https://gz.lianjia.com/zufang/GZ2088904441750093824.html,113.219611,23.225204,小区,29058.0,30950.0,26300.0,31028.0,26300.0,天河软件园,26.3,0,1
广州,白云,石井,正升星荟,一居,1室2厅1卫,4200.0,63.0,66.67,南,链家/个人,整租·正升星荟 1室2厅 南,https://gz.lianjia.com/zufang/GZ2088905037873938432.html,113.219611,23.225204,小区,29058.0,30950.0,26300.0,31028.0,26300.0,天河软件园,26.3,0,1
广州,白云,石井,正升星荟,两居,2室2厅2卫,5300.0,63.0,84.13,南,链家/个人,整租·正升星荟 2室2厅 南,https://gz.lianjia.com/zufang/GZ2088905289335046144.html,113.219611,23.225204,小区(模糊),29058.0,30950.0,26300.0,31028.0,26300.0,天河软件园,26.3,0,1
广州,花都,花城街,雪域澜庭A1区,一居,1室1厅1卫,1400.0,46.0,30.43,北,链家/个人,整租·雪域澜庭A1区 1室1厅 北,https://gz.lianjia.com/zufang/GZ2088905649579622400.html,113.229405,23.432372,小区,51993.0,54251.0,49225.0,51722.0,49225.0,天河软件园,49.225,1,2
广州,白云,石井,正升星荟,两居,2室2厅2卫,5300.0,63.0,84.13,西,链家/个人,整租·正升星荟 2室2厅 西,https://gz.lianjia.com/zufang/GZ2088906046507581440.html,113.219611,23.225204,小区,29058.0,30950.0,26300.0,31028.0,26300.0,天河软件园,26.3,0,1
广州,荔湾,和平西,十八甫路,三居,3室1厅1卫,4500.0,65.0,69.23,南,链家/个人,整租·十八甫路 3室1厅 南,https://gz.lianjia.com/zufang/GZ2088906409759473664.html,113.248774,23.111981,小区(模糊),11654.0,12413.0,28084.0,31397.0,11654.0,珠江新城,11.654,3,6
广州,白云,石井,正升星荟,一居,1室2厅1卫,4200.0,48.0,87.5,南,链家/个人,整租·正升星荟 1室2厅 南,https://gz.lianjia.com/zufang/GZ2088906465963147264.html,113.219611,23.225204,小区,29058.0,30950.0,26300.0,31028.0,26300.0,天河软件园,26.3,0,1
广州,海珠,赤岗,假日轩,两居,2室1厅1卫,5000.0,80.0,62.5,南,链家,整租·假日轩 2室1厅 南,https://gz.lianjia.com/zufang/GZ2088907205188255744.html,113.317412,23.084003,小区,4668.0,6413.0,20222.0,23850.0,4668.0,珠江新城,4.668,2,3
广州,海珠,工业大道北,富力现代广场,三居,3室2厅2卫,7000.0,117.0,59.83,南,链家/个人,整租·富力现代广场 3室2厅 南,https://gz.lianjia.com/zufang/GZ2088908199934558208.html,113.256234,23.091612,小区,11319.0,12078.0,26264.0,29892.0,11319.0,珠江新城,11.319,3,4
广州,黄埔,黄埔永和,实地常春藤,三居,3室2厅1卫,2100.0,86.0,24.42,北,链家/个人,整租·实地常春藤 3室2厅 北,https://gz.lianjia.com/zufang/GZ2088908358806405120.html,113.551498,23.208116,小区,34572.0,33122.0,18481.0,15445.0,15445.0,广州科学城,15.445,0,0
广州,越秀,农讲所,豪贤苑,两居,2室1厅1卫,5000.0,65.0,76.92,西,链家/个人,整租·豪贤苑 2室1厅 西,https://gz.lianjia.com/zufang/GZ2088909233704665088.html,113.272642,23.129063,小区,6295.0,7082.0,21654.0,23970.0,6295.0,珠江新城,6.295,10,7
广州,天河,天河南,育蕾小区,一居,1室0厅1卫,2800.0,25.0,112.0,南,链家,合租·育蕾小区 1居室 南卧,https://gz.lianjia.com/zufang/GZ2088910458516930560.html,113.322919,23.128438,小区(模糊),2623.0,549.0,15576.0,19409.0,549.0,体育西路,0.549,20,8
广州,白云,石井,正升星荟,两居,2室1厅2卫,4200.0,48.0,87.5,北,链家/个人,整租·正升星荟 2室1厅 北,https://gz.lianjia.com/zufang/GZ2088910541991968768.html,113.219611,23.225204,小区,29058.0,30950.0,26300.0,31028.0,26300.0,天河软件园,26.3,0,1
广州,白云,石井,正升星荟,两居,2室1厅1卫,4200.0,48.0,87.5,北,链家/个人,整租·正升星荟 2室1厅 北,https://gz.lianjia.com/zufang/GZ2088910615564255232.html,113.219611,23.225204,小区,29058.0,30950.0,26300.0,31028.0,26300.0,天河软件园,26.3,0,1
广州,白云,石井,正升星荟,一居,1室1厅1卫,1900.0,28.0,67.86,南,链家/个人,整租·正升星荟 1室1厅 南,https://gz.lianjia.com/zufang/GZ2088911627008081920.html,113.219611,23.225204,小区(模糊),29058.0,30950.0,26300.0,31028.0,26300.0,天河软件园,26.3,0,1
广州,花都,镜湖大道,绿地空港国际中心,一居,1室1厅1卫,1600.0,35.0,45.71,北,链家/个人,整租·绿地空港国际中心 1室1厅 北,https://gz.lianjia.com/zufang/GZ2088911752682012672.html,113.262877,23.369141,小区,40764.0,43292.0,38266.0,40763.0,38266.0,天河软件园,38.266,1,1
广州,增城,永宁,羊城创意产业园（东园区）,一居,1室1厅1卫,1450.0,38.0,38.16,南,链家/个人,整租·羊城创意产业园（东园区） 1室1厅 南,https://gz.lianjia.com/zufang/GZ2088912443689402368.html,113.384642,23.118971,小区,7578.0,7038.0,10057.0,13685.0,7038.0,体育西路,7.038,1,2
广州,南沙,明珠湾,中交汇通中心,两居,2室1厅1卫,1650.0,51.0,32.35,东南,链家/个人,整租·中交汇通中心 2室1厅 东南,https://gz.lianjia.com/zufang/GZ2088913786642628608.html,113.52241,22.766118,小区,56224.0,55040.0,56439.0,60747.0,55040.0,体育西路,55.04,0,0
广州,花都,花山镇,雅居乐万科热橙,三居,3室2厅2卫,2500.0,99.0,25.25,北,链家/个人,整租·雅居乐万科热橙 3室2厅 北,https://gz.lianjia.com/zufang/GZ2088914381768228864.html,113.277932,23.441501,小区,47167.0,49425.0,44399.0,46896.0,44399.0,天河软件园,44.399,0,0
广州,白云,江高镇,龙光玖誉府,三居,3室1厅2卫,3000.0,89.0,33.71,南,链家/个人,整租·龙光玖誉府 3室1厅 南,https://gz.lianjia.com/zufang/GZ2088916368412901376.html,113.234839,23.293803,小区,30835.0,34508.0,29858.0,34586.0,29858.0,天河软件园,29.858,1,1
广州,白云,新市,百信广场,一居,1室1厅1卫,2600.0,40.0,65.0,东,链家,整租·百信广场 1室1厅 东,https://gz.lianjia.com/zufang/GZ2088917220473176064.html,113.260438,23.194632,小区,14148.0,15753.0,23185.0,25501.0,14148.0,珠江新城,14.148,2,2
广州,黄埔,科学城,广州绿地中央广场,两居,2室1厅1卫,3600.0,53.0,67.92,南,链家/个人,整租·广州绿地中央广场 2室1厅 南,https://gz.lianjia.com/zufang/GZ2088917678189182976.html,113.431993,23.163539,小区,16980.0,16106.0,4352.0,2301.0,2301.0,广州科学城,2.301,1,1
广州,花都,新区,高晟广场,一居,1室1厅1卫,1600.0,55.0,29.09,南,链家/个人,整租·高晟广场 1室1厅 南,https://gz.lianjia.com/zufang/GZ2088917701941526528.html,113.245523,23.389968,小区,43857.0,46385.0,41359.0,43856.0,41359.0,天河软件园,41.359,1,1
广州,黄埔,文冲,江北西苑,一居,1室1厅1卫,2399.0,38.0,63.13,东南,链家,整租·江北西苑 1室1厅 东南,https://gz.lianjia.com/zufang/GZ2088919981973569536.html,113.469695,23.106601,小区,17381.0,16841.0,12936.0,9579.0,9579.0,广州科学城,9.579,0,0
广州,番禺,亚运城,亚运城媒体村(南区),两居,2室1厅1卫,3200.0,90.0,35.56,南,链家/个人,整租·亚运城媒体村(南区) 2室1厅 南,https://gz.lianjia.com/zufang/GZ2088922395661303808.html,113.475015,22.944376,小区,31485.0,32479.0,31542.0,35850.0,31485.0,珠江新城,31.485,1,1
广州,黄埔,开发东区,佳兆业未来城,三居,3室2厅2卫,2000.0,99.0,20.2,南,链家/个人,整租·佳兆业未来城 3室2厅 南,https://gz.lianjia.com/zufang/GZ2088922446273970176.html,113.542204,23.103768,小区,29545.0,28572.0,22543.0,18904.0,18904.0,广州科学城,18.904,0,2
广州,从化,温泉镇,富力泉天下,两居,2室2厅1卫,1500.0,82.0,18.29,北,链家/个人,整租·富力泉天下 2室2厅 北,https://gz.lianjia.com/zufang/GZ2088923388390146048.html,113.651669,23.637589,小区,82119.0,80669.0,75630.0,72167.0,72167.0,广州科学城,72.167,0,0
广州,从化,河滨北路,碧桂园从化1960,一居,1室1厅1卫,1100.0,40.0,27.5,南,链家/个人,整租·碧桂园从化1960 1室1厅 南,https://gz.lianjia.com/zufang/GZ2088923904537001984.html,113.592606,23.551209,小区,68626.0,67176.0,62137.0,58674.0,58674.0,广州科学城,58.674,0,1
广州,黄埔,知识城,万科幸福悦D区,三居,3室2厅2卫,2200.0,86.0,25.58,南,链家/个人,整租·万科幸福悦D区 3室2厅 南,https://gz.lianjia.com/zufang/GZ2088925756401909760.html,113.529066,23.164664,小区,32459.0,31009.0,14910.0,10177.0,10177.0,广州科学城,10.177,0,1
广州,越秀,东山口,山河后街61号大院,三居,3室1厅1卫,4800.0,67.29,71.33,北,链家/个人,整租·山河后街61号大院 3室1厅 北,https://gz.lianjia.com/zufang/GZ2088929011374751744.html,113.298758,23.118472,小区(模糊),2723.0,4420.0,23405.0,22967.0,2723.0,珠江新城,2.723,1,1
