城市,区域,板块,小区,户型,户型详情,租金,面积,单位租金,朝向,品牌,标题,链接,经度,纬度,坐标精度,距离_陆家嘴,距离_张江科学城,距离_漕河泾,距离_外滩,最近距离,最近就业区,最近距离(km),星巴克数量,麦当劳数量
上海,宝山,淞南,淞南老五村,两居,2室1厅1卫,4000.0,62.77,63.72,南,链家,整租·淞南老五村 2室1厅 南,https://sh.lianjia.com/zufang/SH2101605104573480960.html,121.482393,31.336023,小区,13046.0,26941.0,24752.0,16964.0,13046.0,陆家嘴,13.046,1,2
上海,闵行,春申,中城绿苑,一居,1室1厅1卫,3800.0,52.59,72.26,南,链家,整租·中城绿苑 1室1厅 南,https://sh.lianjia.com/zufang/SH2101607009915764736.html,121.401287,31.113134,小区(模糊),21308.0,34012.0,7832.0,19288.0,7832.0,漕河泾,7.832,3,1
上海,松江,九亭,绿庭尚城,两居,2室2厅2卫,5500.0,103.11,53.34,南,链家,整租·绿庭尚城 2室2厅 南,https://sh.lianjia.com/zufang/SH2101607384987205632.html,121.313028,31.147081,小区,25032.0,43136.0,11015.0,22670.0,11015.0,漕河泾,11.015,3,2
上海,普陀,武宁,江南名庐,一居,1室2厅1卫,6800.0,57.01,119.28,南,链家,整租·江南名庐 1室2厅 南,https://sh.lianjia.com/zufang/SH2101608409882165248.html,121.416484,31.236297,小区,10991.0,33085.0,9867.0,8629.0,8629.0,外滩,8.629,7,4
上海,浦东,南码头,临沂八村,两居,2室0厅1卫,5200.0,51.7,100.58,南 北,链家,整租·临沂八村 2室0厅 南/北,https://sh.lianjia.com/zufang/SH2101608715407851520.html,121.51681,31.196345,小区(模糊),5741.0,15329.0,15793.0,7809.0,5741.0,陆家嘴,5.741,3,1
上海,闵行,金虹桥,奥森花苑,两居,2室1厅1卫,7300.0,89.0,82.02,南 北,链家,整租·奥森花苑 2室1厅 南/北,https://sh.lianjia.com/zufang/SH2101608718813626368.html,121.3793,31.18763,小区,15022.0,36592.0,6327.0,12660.0,6327.0,漕河泾,6.327,4,2
上海,宝山,高境,逸仙路1321弄,两居,2室1厅1卫,6000.0,58.35,102.83,南,链家,整租·逸仙路1321弄 2室1厅 南,https://sh.lianjia.com/zufang/SH2101608899864952832.html,121.487598,31.315631,小区,11307.0,26235.0,23013.0,15225.0,11307.0,陆家嘴,11.307,2,2
上海,浦东,三林,绿波家园,三居,3室1厅1卫,6200.0,81.62,75.96,南,链家,整租·绿波家园 3室1厅 南,https://sh.lianjia.com/zufang/SH2101609165272121344.html,121.501564,31.119043,小区,18677.0,26095.0,17311.0,16315.0,16315.0,外滩,16.315,2,2
上海,闵行,颛桥,复地北桥城(都市路399弄)(公寓),三居,3室2厅1卫,7000.0,109.47,63.94,南,链家,整租·复地北桥城(都市路399弄)(公寓) 3室2厅 复式 南,https://sh.lianjia.com/zufang/SH2101609168107470848.html,121.422167,31.035581,小区,32395.0,44660.0,19011.0,32235.0,19011.0,漕河泾,19.011,1,0
上海,静安,彭浦,临汾路1515弄,一居,1室1厅1卫,2900.0,38.27,75.78,南,链家,整租·临汾路1515弄 1室1厅 南,https://sh.lianjia.com/zufang/SH2101609305630310400.html,121.438045,31.306689,小区,15335.0,30133.0,21669.0,13832.0,13832.0,外滩,13.832,0,0
上海,杨浦,鞍山,打虎大楼,两居,2室0厅1卫,6200.0,59.67,103.9,南 西,链家,整租·打虎大楼 2室0厅 南/西,https://sh.lianjia.com/zufang/SH2101609981714366464.html,121.510449,31.278203,板块,6210.0,20159.0,21028.0,7933.0,6210.0,陆家嘴,6.21,5,3
上海,徐汇,衡山路,淮海中路1270弄,两居,2室1厅1卫,8300.0,50.42,164.62,南,链家,整租·淮海中路1270弄 2室1厅 南,https://sh.lianjia.com/zufang/SH2101609986365849600.html,121.451729,31.214266,小区,7177.0,24948.0,8465.0,4815.0,4815.0,外滩,4.815,10,2
上海,宝山,共富,富隆苑,三居,3室2厅2卫,5400.0,135.0,40.0,南 西北,链家,整租·富隆苑 3室2厅 南/西北,https://sh.lianjia.com/zufang/SH2101610057639657472.html,121.425678,31.345343,小区,19869.0,36638.0,26203.0,18366.0,18366.0,外滩,18.366,2,2
上海,宝山,大华,中环一号三期,两居,2室2厅1卫,6800.0,82.47,82.45,南,链家,整租·中环一号三期 2室2厅 南,https://sh.lianjia.com/zufang/SH2101610848693780480.html,121.42347,31.278949,板块,12336.0,32043.0,17250.0,11502.0,11502.0,外滩,11.502,4,3
上海,静安,彭浦,和源名城,两居,2室1厅1卫,5500.0,86.0,63.95,南,链家,整租·和源名城 2室1厅 南,https://sh.lianjia.com/zufang/SH2101610892692029440.html,121.466573,31.317326,小区,12629.0,27557.0,26234.0,15825.0,12629.0,陆家嘴,12.629,3,4
上海,宝山,杨行,天馨花园(公寓),三居,3室2厅2卫,6500.0,135.42,48.0,南 北,链家,整租·天馨花园(公寓) 3室2厅 南/北,https://sh.lianjia.com/zufang/SH2101612201637838848.html,121.428497,31.362831,小区(模糊),20470.0,36020.0,26804.0,18967.0,18967.0,外滩,18.967,1,1
上海,宝山,淞宝,宝钢三村,两居,2室1厅1卫,3500.0,49.1,71.28,南,链家,整租·宝钢三村 2室1厅 南,https://sh.lianjia.com/zufang/SH2101612570178748416.html,121.486631,31.406873,小区,21837.0,33462.0,33543.0,25755.0,21837.0,陆家嘴,21.837,2,2
上海,浦东,川沙,天和湖滨家园(公寓),两居,2室1厅1卫,3300.0,85.88,38.43,南,链家,整租·天和湖滨家园(公寓) 2室1厅 南,https://sh.lianjia.com/zufang/SH2101612892380987392.html,121.753492,31.181466,小区,33861.0,20830.0,37972.0,35161.0,20830.0,张江科学城,20.83,0,0
上海,浦东,杨思前滩,新里城和合苑,一居,1室1厅1卫,4000.0,49.13,81.42,南 北,链家,整租·新里城和合苑 1室1厅 南/北,https://sh.lianjia.com/zufang/SH2101614690038710272.html,121.526595,31.158209,小区(模糊),12694.0,18919.0,17639.0,12671.0,12671.0,外滩,12.671,0,0
上海,浦东,三林,城林美苑西区（三舒路62弄）,两居,2室1厅1卫,5300.0,67.71,78.27,西南,链家,整租·城林美苑西区（三舒路62弄） 2室1厅 西南,https://sh.lianjia.com/zufang/SH2101615103085379584.html,121.50277,31.124817,小区,14579.0,25015.0,13785.0,16619.0,13785.0,漕河泾,13.785,2,2
上海,闵行,华漕,中华美路60弄,两居,2室1厅1卫,4200.0,74.01,56.75,南,链家,整租·中华美路60弄 2室1厅 南,https://sh.lianjia.com/zufang/SH2101615297944354816.html,121.331529,31.21734,小区,21621.0,43466.0,13878.0,20462.0,13878.0,漕河泾,13.878,1,0
上海,浦东,唐镇,金利公寓,一居,1室1厅1卫,4000.0,54.68,73.15,南,链家,整租·金利公寓 1室1厅 南,https://sh.lianjia.com/zufang/SH2101616428447694848.html,121.662521,31.20366,小区(模糊),24353.0,6180.0,31409.0,22702.0,6180.0,张江科学城,6.18,0,1
上海,浦东,航头,聚航苑,三居,3室1厅1卫,3800.0,107.62,35.31,南 北,链家,整租·聚航苑 3室1厅 南/北,https://sh.lianjia.com/zufang/SH2101616448899121152.html,121.57926,31.029903,小区,28057.0,32861.0,31692.0,28034.0,28034.0,外滩,28.034,0,0
上海,闵行,老闵行,南洋博仕欣居,三居,3室1厅1卫,6500.0,110.99,58.56,南,链家,整租·南洋博仕欣居 3室1厅 南,https://sh.lianjia.com/zufang/SH2101616567182688256.html,121.424289,31.018183,小区,34273.0,45278.0,20208.0,31664.0,20208.0,漕河泾,20.208,0,4
上海,静安,不夜城,五月花都荟豪庭,两居,2室2厅2卫,9800.0,93.95,104.31,南 北,链家,整租·五月花都荟豪庭 2室2厅 南/北,https://sh.lianjia.com/zufang/SH2101616596085637120.html,121.45753,31.256359,小区(模糊),6915.0,29843.0,15050.0,6664.0,6664.0,外滩,6.664,4,4
上海,浦东,北蔡,联勤小区,两居,2室1厅1卫,5000.0,63.53,78.7,南,链家,整租·联勤小区 2室1厅 南,https://sh.lianjia.com/zufang/SH2101616599529160704.html,121.548319,31.166459,小区,10950.0,16708.0,18950.0,12449.0,10950.0,陆家嘴,10.95,1,0
上海,浦东,泥城镇,丽都华庭,两居,2室2厅1卫,3500.0,88.82,39.41,南,链家,整租·丽都华庭 2室2厅 复式 南,https://sh.lianjia.com/zufang/SH2101616622035795968.html,121.80749,30.901821,小区,62039.0,47566.0,64916.0,64337.0,47566.0,张江科学城,47.566,1,0
上海,闵行,金虹桥,虹桥帝梵尼,两居,2室2厅1卫,9000.0,135.5,66.42,南 北,链家,整租·虹桥帝梵尼 2室2厅 南/北,https://sh.lianjia.com/zufang/SH2101616988034957312.html,121.345781,31.194184,小区(模糊),18150.0,35486.0,10336.0,15788.0,10336.0,漕河泾,10.336,4,1
上海,普陀,真如,真如西村,两居,2室1厅1卫,5300.0,62.37,84.98,南,链家,整租·真如西村 2室1厅 南,https://sh.lianjia.com/zufang/SH2101617847275880448.html,121.399294,31.246675,小区,13529.0,36068.0,10648.0,11167.0,10648.0,漕河泾,10.648,3,2
上海,闵行,七宝,万泰花园,两居,2室2厅1卫,5200.0,66.15,78.61,南,链家,整租·万泰花园 2室2厅 南,https://sh.lianjia.com/zufang/SH2101618205259726848.html,121.355684,31.1426,小区,25040.0,39915.0,8032.0,22678.0,8032.0,漕河泾,8.032,2,0
上海,静安,闸北公园,黄山锦庭,两居,2室1厅1卫,6200.0,64.25,96.5,南,链家,整租·黄山锦庭 2室1厅 南,https://sh.lianjia.com/zufang/SH2101618559590334464.html,121.469277,31.266825,小区(模糊),6550.0,26558.0,15988.0,8153.0,6550.0,陆家嘴,6.55,3,2
上海,浦东,川沙,川沙路5245弄,两居,2室1厅1卫,4100.0,74.02,55.39,南,贝壳优选,整租·川沙路5245弄 2室1厅 南,https://sh.lianjia.com/zufang/SH2101618740184481792.html,121.698941,31.188385,小区,28003.0,12376.0,34445.0,31634.0,12376.0,张江科学城,12.376,4,3
上海,嘉定,安亭,底特律财富天地,三居,3室2厅1卫,6000.0,116.98,51.29,东南,链家,整租·底特律财富天地 3室2厅 东南,https://sh.lianjia.com/zufang/SH2101618890692886528.html,121.161221,31.289651,小区,45130.0,68810.0,37769.0,37016.0,37016.0,外滩,37.016,5,2
上海,松江,洞泾,塘和家园山茶雅苑,两居,2室1厅1卫,2300.0,77.89,29.53,南,链家,整租·塘和家园山茶雅苑 2室1厅 南,https://sh.lianjia.com/zufang/SH2101619527883161600.html,121.120077,30.838322,小区(模糊),84616.0,96253.0,66756.0,82254.0,66756.0,漕河泾,66.756,0,0
上海,金山,金山新城,龙湾璟苑,一居,1室1厅1卫,2400.0,70.0,34.29,南,链家,整租·龙湾璟苑 1室1厅 南,https://sh.lianjia.com/zufang/SH2101619740190441472.html,121.318953,30.757559,小区,73417.0,80717.0,57103.0,71055.0,57103.0,漕河泾,57.103,1,0
上海,闵行,静安新城,静安新城二区,两居,2室2厅1卫,6000.0,90.5,66.3,南,链家,整租·静安新城二区 2室2厅 南,https://sh.lianjia.com/zufang/SH2101620233801302016.html,121.383669,31.157919,小区,18509.0,34834.0,4652.0,16147.0,4652.0,漕河泾,4.652,3,2
上海,闵行,闵浦,水语人家北苑,两居,2室1厅1卫,2800.0,76.85,36.43,南,链家,整租·水语人家北苑 2室1厅 南,https://sh.lianjia.com/zufang/SH2101620807703724032.html,121.532422,31.047842,小区(模糊),27547.0,32874.0,23859.0,25185.0,23859.0,漕河泾,23.859,1,0
上海,长宁,仙霞,芙二小区,两居,2室1厅1卫,7000.0,53.47,130.91,南 北,链家,整租·芙二小区 2室1厅 南/北,https://sh.lianjia.com/zufang/SH2101621135056568320.html,121.394551,31.208387,小区,13749.0,30150.0,6471.0,11387.0,6471.0,漕河泾,6.471,10,4
上海,宝山,大场镇,和泰苑,三居,3室1厅0卫,4200.0,90.55,46.38,南,链家,整租·和泰苑 3室1厅 南,https://sh.lianjia.com/zufang/SH2101622613397733376.html,121.40644,31.333216,小区,24600.0,39998.0,24096.0,23097.0,23097.0,外滩,23.097,1,0
上海,浦东,世博,德州三村,两居,2室0厅1卫,5300.0,50.22,105.54,南,链家,整租·德州三村 2室0厅 南,https://sh.lianjia.com/zufang/SH2101625345407975424.html,121.490223,31.168988,小区(模糊),9445.0,19520.0,8814.0,11093.0,8814.0,漕河泾,8.814,2,1
上海,宝山,高境,三门路489弄,一居,1室1厅1卫,4250.0,48.86,86.98,南,贝壳优选,整租·三门路489弄 1室1厅 南,https://sh.lianjia.com/zufang/SH2101625462923984896.html,121.492497,31.313197,小区,11440.0,25612.0,22390.0,14602.0,11440.0,陆家嘴,11.44,2,1
上海,杨浦,黄兴公园,控江东三村,一居,1室1厅1卫,4000.0,34.94,114.48,南,链家,整租·控江东三村 1室1厅 南,https://sh.lianjia.com/zufang/SH2101625670093242368.html,121.534605,31.286592,小区,8523.0,17312.0,24463.0,9896.0,8523.0,陆家嘴,8.523,3,0
上海,松江,松江大学城,万达广场(松江),一居,1室1厅1卫,2800.0,54.0,51.85,南,链家,整租·万达广场(松江) 1室1厅 南,https://sh.lianjia.com/zufang/SH2101626135111532544.html,121.082841,31.133335,小区(模糊),46553.0,63889.0,38739.0,44191.0,38739.0,漕河泾,38.739,2,0
上海,嘉定,南翔,云湖漫城,两居,2室2厅1卫,5300.0,88.02,60.21,南 北,贝壳优选,整租·云湖漫城 2室2厅 南/北,https://sh.lianjia.com/zufang/SH2101627273181396992.html,121.292315,31.306511,小区,35094.0,51984.0,27824.0,31787.0,27824.0,漕河泾,27.824,1,1
上海,闵行,古美,平阳新村四街坊,两居,2室0厅1卫,5700.0,57.32,99.44,南,链家,整租·平阳新村四街坊 2室0厅 南,https://sh.lianjia.com/zufang/SH2101627459899228160.html,121.390127,31.133849,小区,21342.0,33263.0,6894.0,19322.0,6894.0,漕河泾,6.894,3,1
上海,奉贤,南桥,育秀十一区,两居,2室1厅1卫,1700.0,70.0,24.29,南,贝壳优选,整租·育秀十一区 2室1厅 南,https://sh.lianjia.com/zufang/SH2101627526890651648.html,121.472531,30.908174,小区(模糊),46446.0,58109.0,32970.0,44426.0,32970.0,漕河泾,32.97,0,0
上海,杨浦,黄兴公园,延吉三村,一居,1室1厅1卫,4800.0,51.58,93.06,东南 南,链家,整租·延吉三村 1室1厅 东南/南,https://sh.lianjia.com/zufang/SH2101628371954827264.html,121.518529,31.280556,小区,6758.0,20968.0,24071.0,8859.0,6758.0,陆家嘴,6.758,4,1
上海,宝山,张庙,泗塘五村,两居,2室0厅1卫,3000.0,48.01,62.49,南 北,链家,整租·泗塘五村 2室0厅 南/北,https://sh.lianjia.com/zufang/SH2101628443559985152.html,121.461716,31.333037,小区,14387.0,29510.0,24131.0,16294.0,14387.0,陆家嘴,14.387,1,1
上海,杨浦,五角场,三门路358弄,两居,2室1厅1卫,5200.0,54.0,96.3,南,链家,整租·三门路358弄 2室1厅 南,https://sh.lianjia.com/zufang/SH2101633385855188992.html,121.494907,31.311717,小区(模糊),11034.0,22710.0,22571.0,11449.0,11034.0,陆家嘴,11.034,2,1
上海,闵行,春申,越秀仁恒天樾园和,三居,3室2厅2卫,10000.0,105.68,94.63,南,链家,整租·越秀仁恒天樾园和 3室2厅 南,https://sh.lianjia.com/zufang/SH2101633427601096704.html,121.418056,31.109946,小区,24543.0,33127.0,8530.0,22181.0,8530.0,漕河泾,8.53,2,1
上海,宝山,共康,宝宸怡景园,两居,2室2厅1卫,6300.0,88.0,71.59,南 北,链家,整租·宝宸怡景园 2室2厅 南/北,https://sh.lianjia.com/zufang/SH2101633444793548800.html,121.43514,31.3313,小区,17144.0,31942.0,23478.0,15641.0,15641.0,外滩,15.641,4,4
上海,宝山,顾村,绿地公园广场,一居,1室1厅1卫,4000.0,67.0,59.7,南,链家,整租·绿地公园广场 1室1厅 南,https://sh.lianjia.com/zufang/SH2101633501701865472.html,121.371057,31.345253,小区(模糊),26010.0,41408.0,30765.0,24507.0,24507.0,外滩,24.507,1,1
上海,青浦,徐泾,上海蟠龙天地一期,三居,3室2厅2卫,10000.0,98.11,101.93,南,链家,整租·上海蟠龙天地一期 3室2厅 南,https://sh.lianjia.com/zufang/SH2101633762155560960.html,121.27552,31.188492,小区,29641.0,52578.0,24722.0,26183.0,24722.0,漕河泾,24.722,2,1
上海,宝山,共富,央玺,三居,3室2厅1卫,7000.0,85.41,81.96,南 北,链家,整租·央玺 3室2厅 南/北,https://sh.lianjia.com/zufang/SH2101634482023956480.html,121.421746,31.344002,小区,20212.0,37246.0,26546.0,18709.0,18709.0,外滩,18.709,0,0
上海,浦东,康桥,达城锦园,一居,1室1厅1卫,3500.0,53.0,66.04,南,链家,整租·达城锦园 1室1厅 南,https://sh.lianjia.com/zufang/SH2101635432960753664.html,121.434013,31.219637,小区(模糊),8613.0,26830.0,8158.0,6251.0,6251.0,外滩,6.251,9,1
上海,闵行,莘庄南广场,莘南花苑一村,两居,2室1厅1卫,4500.0,66.7,67.47,南,链家,整租·莘南花苑一村 2室1厅 南,https://sh.lianjia.com/zufang/SH2101635456243335168.html,121.396865,31.11099,小区,21920.0,34624.0,8444.0,19900.0,8444.0,漕河泾,8.444,4,2
上海,宝山,上大,当代高邸,三居,3室1厅1卫,5800.0,102.23,56.73,南 北,链家,整租·当代高邸 3室1厅 南/北,https://sh.lianjia.com/zufang/SH2101635802910949376.html,121.385161,31.317507,小区,19182.0,35904.0,24424.0,19603.0,19182.0,陆家嘴,19.182,3,2
上海,杨浦,五角场,国定路700弄,两居,2室1厅1卫,5500.0,66.53,82.67,南,贝壳优选,整租·国定路700弄 2室1厅 南,https://sh.lianjia.com/zufang/SH2101638850278326272.html,121.50371,31.307167,小区(模糊),10040.0,21716.0,22833.0,10455.0,10040.0,陆家嘴,10.04,8,3
上海,虹口,凉城,侯家宅,两居,2室0厅1卫,4280.0,43.72,97.9,东南 南,贝壳优选,整租·侯家宅 2室0厅 东南/南,https://sh.lianjia.com/zufang/SH2101639153333567488.html,121.477491,31.28273,小区,7593.0,24026.0,18480.0,10692.0,7593.0,陆家嘴,7.593,2,0
上海,松江,松江老城,白洋苑,两居,2室1厅1卫,2500.0,81.37,30.72,南,链家,整租·白洋苑 2室1厅 南,https://sh.lianjia.com/zufang/SH2101642004923416576.html,121.216104,31.018382,小区,41909.0,53830.0,28433.0,39889.0,28433.0,漕河泾,28.433,0,0
上海,崇明,崇明新城,八一路崇安路住宅小区,一居,1室1厅1卫,1600.0,36.11,44.31,东 南,链家,整租·八一路崇安路住宅小区 1室1厅 东/南,https://sh.lianjia.com/zufang/SH2101643396970971136.html,121.395875,31.617815,小区(模糊),91127.0,83022.0,107387.0,99403.0,83022.0,张江科学城,83.022,1,0
上海,嘉定,安亭,波恩风情二期,三居,3室2厅1卫,5900.0,120.78,48.85,南,链家,整租·波恩风情二期 3室2厅 南,https://sh.lianjia.com/zufang/SH2101643979782094848.html,121.176761,31.268451,小区,44781.0,61127.0,37420.0,36667.0,36667.0,外滩,36.667,1,0
上海,奉贤,南桥,南亭公寓,三居,3室1厅1卫,2100.0,95.32,22.03,南,链家,整租·南亭公寓 3室1厅 南,https://sh.lianjia.com/zufang/SH2101644342404841472.html,121.460741,30.907867,小区,47491.0,59154.0,34015.0,45471.0,34015.0,漕河泾,34.015,2,2
上海,普陀,真光,中鼎豪园,三居,3室1厅1卫,6600.0,99.0,66.67,南,贝壳优选,整租·中鼎豪园 3室1厅 南,https://sh.lianjia.com/zufang/SH2101646527465259008.html,121.38079,31.250359,板块,14959.0,36250.0,13356.0,12597.0,12597.0,外滩,12.597,4,4
上海,普陀,长征,新长征花苑,两居,2室1厅1卫,5000.0,56.93,87.83,南,链家,整租·新长征花苑 2室1厅 南,https://sh.lianjia.com/zufang/SH2101646799285518336.html,121.375638,31.238423,小区,18680.0,38507.0,11319.0,17240.0,11319.0,漕河泾,11.319,7,3
上海,松江,新桥,高馨雅苑,一居,1室1厅1卫,2400.0,58.82,40.8,南,链家,整租·高馨雅苑 1室1厅 南,https://sh.lianjia.com/zufang/SH2101647230229282816.html,121.300361,31.049553,板块,35932.0,44992.0,19595.0,33570.0,19595.0,漕河泾,19.595,0,0
上海,浦东,梅园,松林小区,一居,1室1厅1卫,6000.0,41.95,143.03,南,链家,整租·松林小区 1室1厅 南,https://sh.lianjia.com/zufang/SH2101647546064568320.html,121.530653,31.234175,小区,3543.0,16757.0,17310.0,5553.0,3543.0,陆家嘴,3.543,11,3
上海,闵行,静安新城,静安新城四区,两居,2室1厅1卫,6000.0,64.32,93.28,南,链家,整租·静安新城四区 2室1厅 南,https://sh.lianjia.com/zufang/SH2101648768762904576.html,121.383199,31.159233,小区,18403.0,34728.0,4546.0,16041.0,4546.0,漕河泾,4.546,5,2
上海,长宁,西郊,王满小区,一居,1室1厅1卫,4350.0,35.0,124.29,南,链家,整租·王满小区 1室1厅 南,https://sh.lianjia.com/zufang/SH2101649733863866368.html,121.370789,31.19615,小区(模糊),15815.0,39423.0,7790.0,13453.0,7790.0,漕河泾,7.79,1,0
上海,虹口,临平路,瑞虹新城璟庭,一居,1室2厅1卫,12500.0,69.42,180.06,南,链家,整租·瑞虹新城璟庭 1室2厅 南,https://sh.lianjia.com/zufang/SH2101651409228267520.html,121.496829,31.264993,小区,4494.0,22555.0,19007.0,5912.0,4494.0,陆家嘴,4.494,7,5
上海,嘉定,江桥,嘉城新航域,三居,3室2厅2卫,6700.0,124.36,53.88,南 北,贝壳优选,整租·嘉城新航域 3室2厅 南/北,https://sh.lianjia.com/zufang/SH2101651603126747136.html,121.481351,31.23337,小区,3821.0,21676.0,13180.0,1444.0,1444.0,外滩,1.444,32,9
上海,普陀,光新,管弄一二街坊,两居,2室1厅1卫,5500.0,46.95,117.15,南,链家,整租·管弄一二街坊 2室1厅 南,https://sh.lianjia.com/zufang/SH2101653704573714432.html,121.426155,31.256861,小区(模糊),10802.0,31114.0,12606.0,10573.0,10573.0,外滩,10.573,3,4
上海,黄浦,蓬莱公园,海潮新村,两居,2室1厅1卫,7200.0,47.85,150.47,南,链家,整租·海潮新村 2室1厅 南,https://sh.lianjia.com/zufang/SH2101654008190992384.html,121.496188,31.209344,小区,6321.0,18673.0,11717.0,3219.0,3219.0,外滩,3.219,6,2
上海,浦东,川沙,海霞佳苑,两居,2室2厅1卫,2500.0,82.0,30.49,南,链家,整租·海霞佳苑 2室2厅 南,https://sh.lianjia.com/zufang/SH2101655097988612096.html,121.746594,31.170531,小区,33667.0,20636.0,37778.0,34967.0,20636.0,张江科学城,20.636,1,0
上海,静安,西藏北路,通阁路181号,一居,1室1厅1卫,3800.0,31.7,119.87,西南,链家,整租·通阁路181号 1室1厅 西南,https://sh.lianjia.com/zufang/SH2101656412542205952.html,121.470507,31.259945,小区(模糊),6430.0,26841.0,16089.0,7159.0,6430.0,陆家嘴,6.43,4,1
上海,浦东,周浦,慧晶国际,两居,2室1厅1卫,3100.0,66.26,46.79,南,贝壳优选,整租·慧晶国际 2室1厅 南,https://sh.lianjia.com/zufang/SH2101656669053255680.html,121.58111,31.117968,小区,22621.0,19051.0,22897.0,21478.0,19051.0,张江科学城,19.051,0,0
上海,宝山,杨行,友谊家园,三居,3室2厅2卫,4300.0,112.93,38.08,南 北,链家,整租·友谊家园 3室2厅 南/北,https://sh.lianjia.com/zufang/SH2101657118036721664.html,121.454644,31.396548,小区,23901.0,36308.0,31532.0,23695.0,23695.0,外滩,23.695,1,1
上海,闵行,七宝,宝隆新村,两居,2室1厅1卫,4800.0,52.79,90.93,南,链家,整租·宝隆新村 2室1厅 南,https://sh.lianjia.com/zufang/SH2101661139652837376.html,121.352966,31.150696,小区(模糊),21450.0,42167.0,7555.0,19088.0,7555.0,漕河泾,7.555,5,2
上海,普陀,万里,天元府二期,三居,3室2厅2卫,11500.0,105.0,109.52,南,链家,整租·天元府二期 3室2厅 南,https://sh.lianjia.com/zufang/SH2101661858271330304.html,121.401308,31.265621,小区,12669.0,34234.0,15847.0,11828.0,11828.0,外滩,11.828,2,0
上海,徐汇,植物园,东泉小区,两居,2室1厅1卫,6200.0,58.88,105.3,南,链家,整租·东泉小区 2室1厅 南,https://sh.lianjia.com/zufang/SH2101661869465927680.html,121.443792,31.156163,小区,14090.0,24076.0,4502.0,13187.0,4502.0,漕河泾,4.502,3,0
上海,浦东,唐镇,唐丰苑,三居,3室1厅1卫,4500.0,78.3,57.47,南,贝壳优选,整租·唐丰苑 3室1厅 南,https://sh.lianjia.com/zufang/SH2101662804527284224.html,121.649946,31.20032,小区(模糊),19953.0,5480.0,31889.0,22251.0,5480.0,张江科学城,5.48,0,1
上海,浦东,临港新城,临港十七区,一居,1室1厅1卫,1700.0,42.5,40.0,南,贝壳优选,整租·临港十七区 1室1厅 南,https://sh.lianjia.com/zufang/SH2101663401997500416.html,121.854435,30.868824,小区,70119.0,55646.0,72996.0,72417.0,55646.0,张江科学城,55.646,1,1
上海,松江,松江大学城,绿地蔷薇九里(公寓),两居,2室2厅1卫,4800.0,87.85,54.64,南 北,链家,整租·绿地蔷薇九里(公寓) 2室2厅 南/北,https://sh.lianjia.com/zufang/SH2101666733126320128.html,121.229187,31.06104,小区,40777.0,55008.0,29611.0,38415.0,29611.0,漕河泾,29.611,2,1
上海,杨浦,周家嘴路,金鹏花园,三居,3室2厅1卫,8900.0,101.17,87.97,南 西,贝壳优选,整租·金鹏花园 3室2厅 南/西,https://sh.lianjia.com/zufang/SH2101669132268208128.html,121.526333,31.266714,小区(模糊),5911.0,18198.0,19716.0,6039.0,5911.0,陆家嘴,5.911,5,1
上海,嘉定,安亭,绿地海域苏河源(二期),三居,3室2厅1卫,4000.0,91.89,43.53,南 北,链家,整租·绿地海域苏河源(二期) 3室2厅 南/北,https://sh.lianjia.com/zufang/SH2101670209168343040.html,121.158974,31.278394,小区,44348.0,60694.0,36987.0,36234.0,36234.0,外滩,36.234,1,2
上海,虹口,曲阳,曲阳林云小区,两居,2室1厅1卫,5400.0,52.34,103.17,南,贝壳优选,整租·曲阳林云小区 2室1厅 南,https://sh.lianjia.com/zufang/SH2101670239275057152.html,121.49884,31.289384,小区,8363.0,21900.0,20179.0,8778.0,8363.0,陆家嘴,8.363,5,1
上海,长宁,新华路,安东小区,一居,1室0厅1卫,4000.0,31.81,125.75,南,链家,整租·安东小区 1室0厅 南,https://sh.lianjia.com/zufang/SH2101671406243676160.html,121.418447,31.200276,小区(模糊),11317.0,28020.0,4986.0,8955.0,4986.0,漕河泾,4.986,8,2
上海,普陀,真如,中海臻如府(一期),三居,3室2厅2卫,13000.0,95.2,136.55,南,链家,整租·中海臻如府(一期) 3室2厅 南,https://sh.lianjia.com/zufang/SH2101671419573174272.html,121.413409,31.250502,小区,12846.0,37113.0,11867.0,10001.0,10001.0,外滩,10.001,5,2
上海,宝山,高境,高境一村,两居,2室1厅1卫,4200.0,58.78,71.45,南,链家,整租·高境一村 2室1厅 南,https://sh.lianjia.com/zufang/SH2101672564513308672.html,121.480711,31.318177,小区,11723.0,26651.0,23429.0,15641.0,11723.0,陆家嘴,11.723,2,3
上海,普陀,武宁,白玉新村,两居,2室1厅1卫,7000.0,56.15,124.67,南,链家,整租·白玉新村 2室1厅 南,https://sh.lianjia.com/zufang/SH2101676044145655808.html,121.414038,31.23265,小区(模糊),12354.0,33698.0,8987.0,9992.0,8987.0,漕河泾,8.987,5,3
上海,嘉定,江桥,宁兴上尚湾,三居,3室2厅1卫,6000.0,89.9,66.74,南 北,链家,整租·宁兴上尚湾 3室2厅 南/北,https://sh.lianjia.com/zufang/SH2101676063267487744.html,121.333393,31.266337,小区,26860.0,41828.0,19499.0,18746.0,18746.0,外滩,18.746,1,1
