城市,区域,板块,小区,户型,户型详情,租金,面积,单位租金,朝向,品牌,标题,链接,经度,纬度,坐标精度
深圳,福田区,石厦,金怡华庭,三居,3室2厅1卫,7800.0,75.0,104.0,东南,贝壳优选,整租·金怡华庭 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2106346581178449920.html,114.055198,22.520922,小区
深圳,宝安区,新安,宝民花园(新安),三居,3室1厅1卫,5200.0,76.4,68.06,东南,链家/个人,整租·宝民花园(新安) 3室1厅 东南,https://sz.lianjia.com/zufang/SZ2106347273737732096.html,113.898605,22.567982,小区
深圳,龙华区,红山,红山6979,三居,3室2厅2卫,7000.0,91.6,76.42,南,贝壳优选,整租·红山6979 3室2厅 南,https://sz.lianjia.com/zufang/SZ2106348023779950592.html,114.025561,22.621472,小区
深圳,龙华区,龙华中心,富通天骏,三居,3室2厅2卫,5800.0,98.6,58.82,西南,贝壳优选,整租·富通天骏 3室2厅 西南,https://sz.lianjia.com/zufang/SZ2106348080608575488.html,,,失败
深圳,龙华区,红山,龙光玖钻,三居,3室1厅2卫,11000.0,118.0,93.22,东北,链家/个人,整租·龙光玖钻 3室1厅 东北,https://sz.lianjia.com/zufang/SZ2106348810329391104.html,114.0234,22.621707,板块
深圳,福田区,百花,长城花园,三居,3室2厅1卫,8300.0,105.0,79.05,南 北,链家/个人,整租·长城花园 3室2厅 南/北,https://sz.lianjia.com/zufang/SZ2106350140620013568.html,114.09003,22.554423,小区
深圳,龙岗区,坂田,佳兆业中央广场六期,两居,2室2厅1卫,4500.0,52.0,86.54,南,链家/个人,整租·佳兆业中央广场六期 2室2厅 南,https://sz.lianjia.com/zufang/SZ2106352571961573376.html,,,失败
深圳,福田区,百花,长城花园,三居,3室2厅1卫,8300.0,105.0,79.05,南 北,链家/个人,整租·长城花园 3室2厅 南/北,https://sz.lianjia.com/zufang/SZ2106356364249923584.html,114.055198,22.520922,板块
深圳,宝安区,碧海,城市峰尚,三居,3室2厅1卫,7000.0,73.06,95.81,东南,链家/个人,整租·城市峰尚 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2106356391340933120.html,113.883831,22.554986,小区
深圳,福田区,景田,侨福大厦,两居,2室1厅1卫,5600.0,53.0,105.66,东北,链家/个人,整租·侨福大厦 2室1厅 东北,https://sz.lianjia.com/zufang/SZ2106359321297158144.html,114.043843,22.541231,小区
深圳,福田区,景田,华富大厦,一居,1室2厅1卫,6800.0,60.0,113.33,西,链家,整租·华富大厦 1室2厅 西,https://sz.lianjia.com/zufang/SZ2106360312327307264.html,,,失败
深圳,宝安区,碧海,松茂御龙湾雅苑一期,一居,1室0厅1卫,5200.0,57.38,90.62,西南,贝壳优选,整租·松茂御龙湾雅苑一期 1室0厅 西南,https://sz.lianjia.com/zufang/SZ2106360869767086080.html,113.853363,22.573889,小区
深圳,盐田区,盐田港,新三村家园,三居,3室2厅2卫,4500.0,90.0,50.0,西南,链家/个人,整租·新三村家园 3室2厅 西南,https://sz.lianjia.com/zufang/SZ2106362298875510784.html,114.236739,22.557001,小区
深圳,龙岗区,龙岗双龙,德沁苑,两居,2室2厅1卫,2800.0,67.34,41.58,东北,链家/个人,整租·德沁苑 2室2厅 东北,https://sz.lianjia.com/zufang/SZ2106363756303876096.html,114.271903,22.717638,小区
深圳,福田区,赤尾,京基御景华城,三居,3室2厅2卫,8500.0,80.0,106.25,东北,链家/个人,整租·京基御景华城 3室2厅 东北,https://sz.lianjia.com/zufang/SZ2106364933598871552.html,,,失败
深圳,龙华区,龙华中心,龙华花半里花园,三居,3室2厅1卫,5000.0,79.0,63.29,东南,链家/个人,整租·龙华花半里花园 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2106366014311628800.html,114.048702,22.672763,小区(模糊)
深圳,福田区,新洲,怡和楼,三居,3室2厅2卫,7500.0,101.39,73.97,东南,链家/个人,整租·怡和楼 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2106367193368231936.html,114.037477,22.524367,小区
深圳,福田区,华强南,桐林公寓,一居,1室0厅1卫,2900.0,19.0,152.63,东北,链家,整租·桐林公寓 1室0厅 东北,https://sz.lianjia.com/zufang/SZ2106367247462170624.html,114.078786,22.532307,小区
深圳,福田区,福田中心,港丽豪园,三居,3室2厅2卫,12000.0,97.0,123.71,北,链家/个人,整租·港丽豪园 3室2厅 北,https://sz.lianjia.com/zufang/SZ2106367385979060224.html,,,失败
深圳,坪山区,坪山,深业御园,三居,3室2厅1卫,2200.0,75.0,29.33,南,链家/个人,整租·深业御园 3室2厅 南,https://sz.lianjia.com/zufang/SZ2106368908146507776.html,114.398649,22.739875,小区
深圳,罗湖区,布心,今日家园,三居,3室2厅1卫,5000.0,73.11,68.39,东北,链家/个人,整租·今日家园 3室2厅 复式 东北,https://sz.lianjia.com/zufang/SZ2106370204249358336.html,114.13613,22.581252,小区
深圳,坪山区,坪山,深城投中心公馆,一居,1室1厅1卫,2300.0,33.0,69.7,东南,链家/个人,整租·深城投中心公馆 1室1厅 东南,https://sz.lianjia.com/zufang/SZ2106371455095668736.html,114.341948,22.703567,小区
深圳,盐田区,沙头角,瀚海東岸,两居,2室1厅1卫,4000.0,65.0,61.54,东南 南,链家/个人,整租·瀚海東岸 2室1厅 东南/南,https://sz.lianjia.com/zufang/SZ2106371728002252800.html,,,失败
深圳,罗湖区,清水河,旭飞华天苑,一居,1室1厅1卫,2000.0,28.31,70.65,南,链家/个人,整租·旭飞华天苑 1室1厅 南,https://sz.lianjia.com/zufang/SZ2106376275038830592.html,114.106781,22.569814,小区(模糊)
深圳,南山区,后海,现代城梦想家园,两居,2室1厅1卫,6200.0,63.61,97.47,南,链家/个人,整租·现代城梦想家园 2室1厅 南,https://sz.lianjia.com/zufang/SZ2106376300137545728.html,113.92705,22.511968,小区
深圳,宝安区,碧海,越秀潮樾府,三居,3室1厅2卫,3000.0,10.0,300.0,东南,链家,合租·越秀潮樾府 3居室 东南卧,https://sz.lianjia.com/zufang/SZ2106376451824549888.html,113.849255,22.570588,小区
深圳,龙岗区,横岗,银信中心二期,三居,3室2厅1卫,5500.0,72.0,76.39,东南,链家/个人,整租·银信中心二期 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2106377369802506240.html,,,失败
深圳,福田区,赤尾,京基御景华城,一居,1室1厅1卫,4800.0,40.0,120.0,东,链家/个人,整租·京基御景华城 1室1厅 东,https://sz.lianjia.com/zufang/SZ2106378857308225536.html,114.085853,22.531988,板块
深圳,福田区,梅林,梅兴苑,一居,1室1厅1卫,3800.0,41.81,90.89,北,链家,整租·梅兴苑 1室1厅 北,https://sz.lianjia.com/zufang/SZ2106379015026638848.html,114.049954,22.566208,小区
深圳,龙岗区,布吉关,龙珠花园B区,两居,2室2厅1卫,3800.0,58.47,64.99,南,链家/个人,整租·龙珠花园B区 2室2厅 南,https://sz.lianjia.com/zufang/SZ2106379225412927488.html,114.125407,22.602673,小区
深圳,罗湖区,莲塘,名骏豪庭,一居,1室1厅1卫,3500.0,43.0,81.4,北,链家/个人,整租·名骏豪庭 1室1厅 北,https://sz.lianjia.com/zufang/SZ2106384686094745600.html,,,失败
深圳,龙华区,民治,潜龙鑫茂花园A区,两居,2室2厅1卫,5400.0,70.12,77.01,西北,链家/个人,整租·潜龙鑫茂花园A区 2室2厅 西北,https://sz.lianjia.com/zufang/SZ2106386075449556992.html,114.043495,22.609837,小区(模糊)
深圳,宝安区,沙井,华侨城四海云亭,三居,3室2厅2卫,4000.0,89.27,44.81,东南,链家/个人,整租·华侨城四海云亭 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2106387978677911552.html,113.820464,22.757551,小区
深圳,盐田区,盐田港,臻湾云庭,两居,2室1厅1卫,3700.0,77.0,48.05,东南,链家,整租·臻湾云庭 2室1厅 东南,https://sz.lianjia.com/zufang/SZ2106388169095118848.html,114.249791,22.589884,小区
深圳,龙岗区,布吉关,佳兆业可园五期,两居,2室1厅1卫,4500.0,74.7,60.24,西北,链家/个人,整租·佳兆业可园五期 2室1厅 西北,https://sz.lianjia.com/zufang/SZ2106392222676025344.html,,,失败
深圳,罗湖区,洪湖,翠盈嘉园,两居,2室1厅1卫,4600.0,60.05,76.6,北,链家/个人,整租·翠盈嘉园 2室1厅 北,https://sz.lianjia.com/zufang/SZ2106392645055021056.html,114.123148,22.557089,小区
深圳,龙华区,观澜,华盛峰荟名庭,一居,1室1厅1卫,3100.0,49.0,63.27,南,链家,整租·华盛峰荟名庭 1室1厅 南,https://sz.lianjia.com/zufang/SZ2106396916110589952.html,114.041687,22.711311,小区
深圳,盐田区,盐田港,金港盛世华庭,两居,2室1厅1卫,3255.0,54.47,59.76,西南,贝壳优选,整租·金港盛世华庭 2室1厅 西南,https://sz.lianjia.com/zufang/SZ2106396986298073088.html,114.25475,22.589612,小区
深圳,南山区,南山中心,荟芳园,三居,3室2厅2卫,7600.0,120.38,63.13,东南 西南 西北 东北,贝壳优选,整租·荟芳园 3室2厅 东南/西南/西北/东北,https://sz.lianjia.com/zufang/SZ2106397575522287616.html,,,失败
深圳,龙华区,龙华中心,龙华花半里花园,三居,3室2厅2卫,5300.0,86.0,61.63,南,链家/个人,整租·龙华花半里花园 3室2厅 南,https://sz.lianjia.com/zufang/SZ2106397743151841280.html,114.048702,22.672763,小区(模糊)
深圳,龙华区,上塘,潜龙曼海宁花园南区,两居,2室2厅1卫,4935.0,67.49,73.12,东南,贝壳优选,整租·潜龙曼海宁花园南区 2室2厅 东南,https://sz.lianjia.com/zufang/SZ2106399575634870272.html,114.010212,22.638943,小区
深圳,盐田区,盐田港,幸福海,三居,3室1厅2卫,3600.0,89.06,40.42,南,链家/个人,整租·幸福海 3室1厅 南,https://sz.lianjia.com/zufang/SZ2106399580718366720.html,114.250694,22.59007,小区
深圳,宝安区,福永,金域豪庭二期,三居,3室2厅1卫,5100.0,77.0,66.23,南,链家/个人,整租·金域豪庭二期 3室2厅 南,https://sz.lianjia.com/zufang/SZ2106399801921765376.html,,,失败
深圳,罗湖区,罗湖口岸,港逸豪庭,一居,1室1厅1卫,4600.0,52.0,88.46,北,链家/个人,整租·港逸豪庭 1室1厅 北,https://sz.lianjia.com/zufang/SZ2106400542992367616.html,114.11264,22.534076,小区
深圳,龙岗区,平湖,熙璟城,三居,3室2厅2卫,4600.0,88.0,52.27,南,链家/个人,整租·熙璟城 3室2厅 南,https://sz.lianjia.com/zufang/SZ2106400563116638208.html,114.136276,22.68175,小区
深圳,盐田区,沙头角,蓝田壹站,一居,1室0厅1卫,1780.0,19.0,93.68,北,贝壳优选,整租·蓝田壹站 1室0厅 北,https://sz.lianjia.com/zufang/SZ2106400722839928832.html,114.236739,22.557001,小区
深圳,南山区,前海,鼎太风华七期,两居,2室1厅1卫,7500.0,70.0,107.14,南,链家/个人,整租·鼎太风华七期 2室1厅 南,https://sz.lianjia.com/zufang/SZ2106401316073897984.html,,,失败
深圳,龙岗区,龙岗中心城,万科天誉二期,三居,3室2厅2卫,4300.0,87.29,49.26,南,贝壳优选,整租·万科天誉二期 3室2厅 南,https://sz.lianjia.com/zufang/SZ2106406778462797824.html,114.24514,22.712978,小区(模糊)
深圳,龙华区,红山,星河传奇二期,两居,2室1厅1卫,5500.0,65.0,84.62,南,链家,整租·星河传奇二期 2室1厅 南,https://sz.lianjia.com/zufang/SZ2106407698156224512.html,114.011218,22.632095,小区
深圳,福田区,车公庙,富通九曜公馆,两居,2室1厅1卫,9800.0,64.0,153.12,东北,链家/个人,整租·富通九曜公馆 2室1厅 东北,https://sz.lianjia.com/zufang/SZ2106409053746888704.html,114.043997,22.530417,小区
深圳,罗湖区,春风路,东海大厦,三居,3室1厅1卫,7000.0,94.05,74.43,南,链家/个人,整租·东海大厦 3室1厅 南,https://sz.lianjia.com/zufang/SZ2106418177389887488.html,,,失败
深圳,南山区,科技园,赛百诺基因科技大厦,两居,2室1厅1卫,6200.0,68.0,91.18,南,链家,整租·赛百诺基因科技大厦 2室1厅 南,https://sz.lianjia.com/zufang/SZ2106421593751158784.html,113.919524,22.496283,小区
深圳,盐田区,沙头角,碧桐湾,两居,2室2厅1卫,4100.0,65.68,62.42,西南,链家/个人,整租·碧桐湾 2室2厅 西南,https://sz.lianjia.com/zufang/SZ2106571998925684736.html,114.228477,22.550277,小区
深圳,罗湖区,笋岗,裕田大楼,三居,3室2厅1卫,6000.0,98.0,61.22,北,链家/个人,整租·裕田大楼 3室2厅 北,https://sz.lianjia.com/zufang/SZ2106576754909904896.html,114.131611,22.548309,小区
深圳,南山区,南山中心,华联花园,三居,3室2厅1卫,7500.0,98.0,76.53,南,链家,整租·华联花园 3室2厅 南,https://sz.lianjia.com/zufang/SZ2106577863992934400.html,,,失败
深圳,南山区,科技园,华润城万象府,一居,1室0厅1卫,15000.0,90.0,166.67,西南,链家/个人,整租·华润城万象府 1室0厅 西南,https://sz.lianjia.com/zufang/SZ2106580019391234048.html,113.954441,22.541976,小区(模糊)
深圳,光明区,光明,玺云著花园,三居,3室2厅1卫,4200.0,86.0,48.84,东南,链家/个人,整租·玺云著花园 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2106581699344203776.html,113.934903,22.779548,小区
深圳,南山区,科技园,汇园雅居,两居,2室2厅1卫,6500.0,70.0,92.86,南,链家/个人,整租·汇园雅居 2室2厅 南,https://sz.lianjia.com/zufang/SZ2106583110480035840.html,113.933932,22.543098,小区
深圳,南山区,科技园,泰阳硅谷公寓,一居,1室1厅1卫,3700.0,29.0,127.59,南,贝壳优选,整租·泰阳硅谷公寓 1室1厅 南,https://sz.lianjia.com/zufang/SZ2106583827211091968.html,,,失败
深圳,龙岗区,坂田,佳兆业中央广场六期,两居,2室2厅2卫,6200.0,87.0,71.26,南,链家/个人,整租·佳兆业中央广场六期 2室2厅 南,https://sz.lianjia.com/zufang/SZ2106583985420238848.html,114.076453,22.660118,小区(模糊)
深圳,罗湖区,笋岗,宝龙嘉园,三居,3室2厅1卫,7500.0,89.0,84.27,南,链家/个人,整租·宝龙嘉园 3室2厅 南,https://sz.lianjia.com/zufang/SZ2106585579595497472.html,114.11274,22.559326,小区
深圳,南山区,南山中心,东方海雅居,两居,2室2厅1卫,6200.0,64.23,96.53,南,链家/个人,整租·东方海雅居 2室2厅 南,https://sz.lianjia.com/zufang/SZ2106586331420295168.html,113.924094,22.516132,小区
深圳,龙华区,观澜,北宸之光家园,三居,3室2厅1卫,4600.0,81.78,56.25,东南,链家,整租·北宸之光家园 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2106589473331478528.html,,,失败
深圳,龙华区,龙华新区,新华城,三居,3室2厅2卫,6500.0,109.09,59.58,南,链家,整租·新华城 3室2厅 南,https://sz.lianjia.com/zufang/SZ2106589861002608640.html,114.031067,22.642519,小区(模糊)
深圳,南山区,科技园,深圳湾科技生态园,一居,1室1厅1卫,7000.0,60.0,116.67,南,链家/个人,整租·深圳湾科技生态园 1室1厅 南,https://sz.lianjia.com/zufang/SZ2106592227198238720.html,113.952743,22.530351,小区
深圳,南山区,西丽,金盛苑,两居,2室1厅1卫,6200.0,72.37,85.67,东北,链家,整租·金盛苑 2室1厅 东北,https://sz.lianjia.com/zufang/SZ2106592998425886720.html,113.953537,22.574177,小区
深圳,南山区,科技园,华润城润玺一期,三居,3室2厅2卫,18500.0,100.0,185.0,西,链家/个人,整租·华润城润玺一期 3室2厅 西,https://sz.lianjia.com/zufang/SZ2106595409299243008.html,,,失败
深圳,龙华区,龙华新区,苹果园,一居,1室1厅1卫,3500.0,43.0,81.4,东北,链家,整租·苹果园 1室1厅 东北,https://sz.lianjia.com/zufang/SZ2106597104611753984.html,114.029114,22.638535,小区(模糊)
深圳,坪山区,坪山,六和城,一居,1室1厅1卫,2300.0,50.0,46.0,西北,链家/个人,整租·六和城 1室1厅 西北,https://sz.lianjia.com/zufang/SZ2106598526489198592.html,114.338685,22.692831,小区
深圳,福田区,石厦,新天石厦铭苑,两居,2室2厅1卫,9500.0,72.0,131.94,南,链家/个人,整租·新天石厦铭苑 2室2厅 南,https://sz.lianjia.com/zufang/SZ2106599269489180672.html,114.051131,22.519251,小区
深圳,龙岗区,平湖,特发天鹅湖畔,两居,2室2厅1卫,4200.0,78.0,53.85,南,链家/个人,整租·特发天鹅湖畔 2室2厅 南,https://sz.lianjia.com/zufang/SZ2106602578753093632.html,,,失败
深圳,罗湖区,笋岗,裕田大楼,三居,3室1厅1卫,5500.0,96.0,57.29,北,链家/个人,整租·裕田大楼 3室1厅 北,https://sz.lianjia.com/zufang/SZ2106602586181206016.html,114.057939,22.543527,小区(模糊)
深圳,宝安区,碧海,碧海富通城一期,三居,3室2厅2卫,6800.0,110.41,61.59,西南,链家/个人,整租·碧海富通城一期 3室2厅 西南,https://sz.lianjia.com/zufang/SZ2106602808567398400.html,113.855133,22.567563,小区
深圳,罗湖区,笋岗,裕田大楼,三居,3室2厅1卫,6000.0,98.0,61.22,北,链家/个人,整租·裕田大楼 3室2厅 北,https://sz.lianjia.com/zufang/SZ2106603558311821312.html,114.131611,22.548309,小区
深圳,盐田区,盐田港,一期御景佳园,三居,3室2厅2卫,5000.0,89.0,56.18,南,链家/个人,整租·一期御景佳园 3室2厅 南,https://sz.lianjia.com/zufang/SZ2106603851317510144.html,,,失败
深圳,龙岗区,龙岗中心城,缤纷世纪,两居,2室1厅1卫,2600.0,42.57,61.08,东南,链家/个人,整租·缤纷世纪 2室1厅 东南,https://sz.lianjia.com/zufang/SZ2106604210559647744.html,114.249751,22.718203,板块
深圳,罗湖区,罗湖口岸,新银座华庭,一居,1室0厅1卫,3300.0,23.6,139.83,北,链家/个人,整租·新银座华庭 1室0厅 北,https://sz.lianjia.com/zufang/SZ2106604695437967360.html,114.131611,22.548309,小区
深圳,宝安区,福永,会展湾水岸,一居,1室0厅1卫,2700.0,42.0,64.29,西,链家/个人,整租·会展湾水岸 1室0厅 西,https://sz.lianjia.com/zufang/SZ2106607801500434432.html,113.782013,22.699835,小区
深圳,宝安区,西乡,青春庭园,一居,1室0厅1卫,2100.0,26.5,79.25,西南,链家,整租·青春庭园 1室0厅 西南,https://sz.lianjia.com/zufang/SZ2106608739418112000.html,,,失败
深圳,福田区,华强南,漾福居,两居,2室1厅1卫,7000.0,65.0,107.69,北,链家/个人,整租·漾福居 2室1厅 北,https://sz.lianjia.com/zufang/SZ2106608749299892224.html,114.078887,22.536143,小区(模糊)
深圳,南山区,蛇口,招东小区一期,两居,2室2厅1卫,5800.0,67.97,85.33,南,链家/个人,整租·招东小区一期 2室2厅 南,https://sz.lianjia.com/zufang/SZ2106608893307125760.html,113.929805,22.492257,小区
深圳,宝安区,福永,会展湾水岸,三居,3室2厅2卫,5000.0,92.0,54.35,西,链家/个人,整租·会展湾水岸 3室2厅 西,https://sz.lianjia.com/zufang/SZ2106609489833623552.html,113.782013,22.699835,小区
深圳,龙岗区,横岗,荣德SPACE,一居,1室1厅1卫,2900.0,45.14,64.24,东北,链家/个人,整租·荣德SPACE 1室1厅 东北,https://sz.lianjia.com/zufang/SZ2106609576479555584.html,,,失败
深圳,罗湖区,莲塘,聚福花园一期,三居,3室2厅1卫,4600.0,98.0,46.94,南,链家,整租·聚福花园一期 3室2厅 南,https://sz.lianjia.com/zufang/SZ2106609827726753792.html,114.172033,22.560858,小区(模糊)
深圳,福田区,新洲,绿景中城天邑花园,两居,2室1厅1卫,6600.0,47.0,140.43,东北,链家/个人,整租·绿景中城天邑花园 2室1厅 东北,https://sz.lianjia.com/zufang/SZ2106611689976758272.html,114.04756,22.521275,小区
深圳,南山区,西丽,万科云城,两居,2室1厅1卫,6300.0,50.8,124.02,西,链家,整租·万科云城 2室1厅 西,https://sz.lianjia.com/zufang/SZ2106613422874427392.html,,,失败
深圳,罗湖区,黄贝岭,丹枫白露城东1号,三居,3室2厅2卫,7500.0,101.95,73.57,东南 南,链家/个人,整租·丹枫白露城东1号 3室2厅 东南/南,https://sz.lianjia.com/zufang/SZ2106614347370332160.html,114.137733,22.54914,板块
深圳,福田区,竹子林,越海家园,一居,1室0厅1卫,4200.0,32.0,131.25,西南,链家,整租·越海家园 1室0厅 西南,https://sz.lianjia.com/zufang/SZ2106617273807536128.html,114.006771,22.535123,小区
深圳,宝安区,沙井,鸿荣源珈誉府2区,三居,3室2厅2卫,5800.0,85.0,68.24,南,链家/个人,整租·鸿荣源珈誉府2区 3室2厅 南,https://sz.lianjia.com/zufang/SZ2106617539562831872.html,113.883831,22.554986,小区
深圳,福田区,新洲,沙尾电话机楼,两居,2室1厅1卫,6000.0,74.0,81.08,东,链家/个人,整租·沙尾电话机楼 2室1厅 东,https://sz.lianjia.com/zufang/SZ2106617621003632640.html,,,失败
深圳,罗湖区,银湖,缙山府,三居,3室2厅1卫,9000.0,84.0,107.14,东北,链家/个人,整租·缙山府 3室2厅 东北,https://sz.lianjia.com/zufang/SZ2106618637266714624.html,114.092055,22.567448,小区(模糊)
深圳,龙岗区,横岗,荣德SPACE,两居,2室2厅1卫,3800.0,67.0,56.72,东南,链家,整租·荣德SPACE 2室2厅 东南,https://sz.lianjia.com/zufang/SZ2106620842375905280.html,114.197218,22.642186,小区
深圳,龙华区,红山,莱蒙水榭春天5期,三居,3室2厅2卫,8000.0,89.0,89.89,东,链家/个人,整租·莱蒙水榭春天5期 3室2厅 东,https://sz.lianjia.com/zufang/SZ2106620918817095680.html,114.028489,22.624111,小区
深圳,龙华区,民治,深国际万科和颂轩,一居,1室0厅1卫,4500.0,38.61,116.55,南,链家/个人,整租·深国际万科和颂轩 1室0厅 南,https://sz.lianjia.com/zufang/SZ2106621213903159296.html,,,失败
深圳,南山区,华侨城,世纪假日广场,一居,1室1厅1卫,5200.0,43.65,119.13,东,贝壳优选,整租·世纪假日广场 1室1厅 东,https://sz.lianjia.com/zufang/SZ2106621576278441984.html,113.972714,22.538371,小区(模糊)
深圳,宝安区,西乡,金港华庭,两居,2室1厅1卫,4850.0,64.0,75.78,南,链家,整租·金港华庭 2室1厅 南,https://sz.lianjia.com/zufang/SZ2106624710656655360.html,113.86144,22.582138,小区
深圳,宝安区,翻身,新锦安雅园三期,两居,2室2厅1卫,6600.0,76.18,86.64,东北,链家/个人,整租·新锦安雅园三期 2室2厅 东北,https://sz.lianjia.com/zufang/SZ2106625055323586560.html,113.904276,22.549537,小区
深圳,宝安区,新安,福城·前海新纪元,两居,2室1厅1卫,5200.0,58.0,89.66,西南,链家/个人,整租·福城·前海新纪元 2室1厅 西南,https://sz.lianjia.com/zufang/SZ2106625289588047872.html,,,失败
深圳,福田区,赤尾,京基御景华城,一居,1室0厅1卫,3500.0,28.0,125.0,东南,链家/个人,整租·京基御景华城 1室0厅 东南,https://sz.lianjia.com/zufang/SZ2106626247575470080.html,114.085917,22.532622,小区
深圳,福田区,香梅北,深房传麒景苑,一居,1室0厅1卫,5800.0,44.54,130.22,南,链家/个人,整租·深房传麒景苑 1室0厅 南,https://sz.lianjia.com/zufang/SZ2106627147866046464.html,114.036652,22.558154,小区
深圳,罗湖区,百仕达,华达园公寓,两居,2室1厅1卫,3800.0,41.0,92.68,东南,链家/个人,整租·华达园公寓 2室1厅 东南,https://sz.lianjia.com/zufang/SZ2106627918993031168.html,114.129894,22.573722,小区
深圳,宝安区,福永,有福楼,三居,3室2厅1卫,4200.0,94.21,44.58,东南,链家/个人,整租·有福楼 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2106628879757082624.html,,,失败
深圳,坪山区,坪山,深城投中心公馆,一居,1室1厅1卫,2200.0,33.0,66.67,西,链家/个人,整租·深城投中心公馆 1室1厅 西,https://sz.lianjia.com/zufang/SZ2106631322020610048.html,114.341948,22.703567,小区(模糊)
深圳,坪山区,坪山,一品澜山,三居,3室2厅2卫,3000.0,86.53,34.67,东南,链家/个人,整租·一品澜山 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2106631543014293504.html,114.350844,22.708786,小区
深圳,盐田区,盐田港,山海四季城Ⅱ华府,三居,3室2厅2卫,4500.0,91.0,49.45,西南,链家,整租·山海四季城Ⅱ华府 3室2厅 西南,https://sz.lianjia.com/zufang/SZ2106631936922353664.html,114.238234,22.552146,小区
深圳,福田区,皇岗,深物业金领,两居,2室2厅1卫,8500.0,65.0,130.77,东南,链家/个人,整租·深物业金领 2室2厅 东南,https://sz.lianjia.com/zufang/SZ2106632898323939328.html,,,失败
深圳,南山区,南山中心,中润百分百公寓,三居,3室1厅1卫,12000.0,89.0,134.83,南,链家/个人,整租·中润百分百公寓 3室1厅 南,https://sz.lianjia.com/zufang/SZ2106633297961418752.html,113.928503,22.526145,小区(模糊)
深圳,光明区,公明,中粮云景广场,三居,3室1厅2卫,4200.0,74.0,56.76,西,链家/个人,整租·中粮云景广场 3室1厅 复式 西,https://sz.lianjia.com/zufang/SZ2106635408560357376.html,113.88862,22.778811,小区
深圳,宝安区,西乡,富宏凤凰天誉,两居,2室2厅2卫,6200.0,82.0,75.61,南,链家/个人,整租·富宏凤凰天誉 2室2厅 南,https://sz.lianjia.com/zufang/SZ2106635505360699392.html,113.880599,22.593645,小区
深圳,龙华区,龙华中心,幸福城二期,三居,3室1厅1卫,5500.0,80.0,68.75,东南,链家/个人,整租·幸福城二期 3室1厅 东南,https://sz.lianjia.com/zufang/SZ2106635993481216000.html,,,失败
深圳,南山区,前海,心语雅园,一居,1室1厅1卫,4500.0,40.0,112.5,西南,贝壳优选,整租·心语雅园 1室1厅 西南,https://sz.lianjia.com/zufang/SZ2106636304488857600.html,113.911966,22.516646,小区
深圳,龙岗区,布吉街,德福花园,两居,2室1厅1卫,3000.0,57.11,52.53,南,链家,整租·德福花园 2室1厅 南,https://sz.lianjia.com/zufang/SZ2106636481064861696.html,114.105851,22.59544,小区
深圳,龙岗区,布吉南岭,南岭花园,三居,3室2厅1卫,3200.0,89.0,35.96,北,链家/个人,整租·南岭花园 3室2厅 北,https://sz.lianjia.com/zufang/SZ2106643973001969664.html,114.141494,22.602151,小区
深圳,罗湖区,黄贝岭,怡泰大厦,两居,2室1厅1卫,3500.0,57.0,61.4,西南,贝壳优选,整租·怡泰大厦 2室1厅 西南,https://sz.lianjia.com/zufang/SZ2106644342910222336.html,,,失败
深圳,龙华区,龙华中心,桦润馨居A区,三居,3室1厅1卫,4500.0,89.0,50.56,南,链家/个人,整租·桦润馨居A区 3室1厅 南,https://sz.lianjia.com/zufang/SZ2106645843460227072.html,114.026815,22.653646,小区(模糊)
深圳,福田区,皇岗,水畔紫云阁,两居,2室2厅2卫,8500.0,56.0,151.79,东南,链家,整租·水畔紫云阁 2室2厅 复式 东南,https://sz.lianjia.com/zufang/SZ2106645887982764032.html,114.082401,22.527866,小区
深圳,南山区,白石洲,侨城豪苑,两居,2室2厅1卫,6500.0,65.0,100.0,北,链家/个人,整租·侨城豪苑 2室2厅 北,https://sz.lianjia.com/zufang/SZ2106647573518352384.html,113.968084,22.541726,小区
深圳,福田区,莲花,深业上城,一居,1室2厅1卫,22000.0,110.0,200.0,南,链家/个人,整租·深业上城 1室2厅 南,https://sz.lianjia.com/zufang/SZ2106648348055306240.html,,,失败
深圳,宝安区,桃源居,凤凰雅居,三居,3室2厅1卫,5300.0,72.0,73.61,南,链家/个人,整租·凤凰雅居 3室2厅 南,https://sz.lianjia.com/zufang/SZ2106649047669407744.html,113.876178,22.594829,小区(模糊)
深圳,宝安区,碧海,泰华阳光海小区,三居,3室2厅2卫,9800.0,113.0,86.73,东南,链家/个人,整租·泰华阳光海小区 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2106650978143961088.html,113.856153,22.574149,小区
深圳,福田区,皇岗,水畔紫云阁,一居,1室0厅1卫,3800.0,40.69,93.39,东南,链家,整租·水畔紫云阁 1室0厅 东南,https://sz.lianjia.com/zufang/SZ2106651356986081280.html,114.082401,22.527866,小区
